time,X_value,Y_value,Z_value
1633.247,8.86511,-2.81654,3.10601
1633.329,8.85974,-2.88375,3.05931
1633.406,8.85877,-2.83620,3.10622
1633.486,8.94088,-2.92853,2.76673
1633.565,8.96019,-2.67058,2.95861
1633.648,9.04098,-2.39951,2.94506
1633.723,8.94720,-2.29908,3.29123
1633.816,8.82587,-2.47453,3.48583
1633.886,8.70417,-2.81282,3.53495
1633.964,8.65195,-3.10709,3.41469
1634.042,8.60457,-3.09707,3.54117
1634.120,8.68243,-2.82083,3.58173
1634.211,8.85145,-2.43902,3.44578
1634.288,8.94404,-1.94624,3.51948
1634.361,8.97351,-1.69710,3.57300
1634.444,9.08776,-1.93389,3.13738
1634.529,8.96125,-1.90857,3.49626
1634.602,8.91974,-1.99147,3.55565
1634.690,8.90384,-2.19356,3.47568
1634.760,8.76058,-2.15692,3.84321
1634.837,8.83608,-2.15420,3.66790
1634.920,8.82390,-2.15768,3.69507
1635.001,8.81902,-2.17975,3.69378
1635.075,8.80848,-2.23790,3.68413
1635.160,8.80658,-2.28275,3.66110
1635.232,8.80164,-2.28336,3.67258
1635.312,8.81134,-2.29172,3.64400
1635.401,8.82889,-2.28069,3.60826
1635.471,8.85139,-2.26432,3.56317
1635.561,8.86646,-2.26117,3.52753
1635.633,8.87548,-2.26907,3.49964
1635.716,8.88984,-2.26994,3.46243
1635.789,8.90150,-2.24567,3.44827
1635.871,8.91736,-2.23959,3.41106
1635.951,8.92449,-2.23098,3.39803
1636.031,8.92603,-2.22485,3.39801
1636.111,8.93376,-2.21004,3.38732
1636.184,8.93608,-2.20131,3.38690
1636.264,8.93383,-2.21452,3.38422
1636.344,8.93233,-2.23423,3.37522
1636.428,8.93128,-2.23091,3.38020
1636.509,8.92607,-2.22202,3.39975
1636.589,8.92290,-2.22596,3.40548
1636.661,8.91718,-2.26854,3.39234
1636.740,8.92244,-2.27439,3.37456
1636.819,8.91181,-2.30059,3.38486
1636.905,8.92017,-2.29765,3.36478
1636.985,8.91242,-2.28778,3.39193
1637.062,8.92791,-2.36238,3.29878
1637.139,8.92905,-2.41560,3.25688
1637.233,8.94731,-2.49821,3.14244
1637.296,8.95246,-2.53715,3.09624
1637.382,8.96350,-2.55408,3.05004
1637.456,8.96759,-2.50260,3.08053
1637.535,8.95429,-2.55431,3.07678
1637.628,8.91075,-2.69251,3.08536
1637.693,8.89293,-2.87283,2.97206
1637.772,8.90695,-2.97838,2.82240
1637.855,8.92355,-3.00461,2.74098
1637.938,8.90627,-3.05663,2.73969
1638.010,8.88773,-3.12389,2.72397
1638.091,8.89321,-3.11984,2.71070
1638.183,8.90691,-3.09088,2.69885
1638.252,8.92531,-3.03258,2.70421
1638.335,8.93282,-2.98979,2.72694
1638.411,8.92488,-2.96869,2.77558
1638.490,8.92226,-2.93821,2.81614
1638.565,8.91625,-2.91365,2.86033
1638.645,8.91436,-2.89039,2.88967
1638.722,8.90933,-2.91249,2.88298
1638.814,8.91108,-2.93115,2.85856
1638.881,8.91035,-2.92753,2.86456
1638.964,8.89866,-2.96420,2.86317
1639.046,8.89571,-2.97976,2.85619
1639.119,8.90598,-2.96799,2.83637
1639.210,8.93221,-2.93621,2.78653
1639.277,8.97233,-2.88109,2.71424
1639.360,8.98953,-2.85731,2.68227
1639.437,9.01621,-2.84418,2.60555
1639.520,9.01390,-2.85041,2.60674
1639.597,9.03976,-2.90487,2.45251
1639.675,9.05270,-2.93987,2.36138
1639.756,9.07762,-2.95816,2.23977
1639.835,9.12907,-2.63399,2.42747
1639.913,8.48721,-1.95705,4.50641
1639.992,5.74696,-1.68367,7.76583
1640.072,2.89442,-1.28636,9.28106
1640.158,1.46061,-0.33998,9.69131
1640.231,0.74047,0.26491,9.77507
1640.313,0.72605,0.60745,9.76085
1640.396,0.94396,0.76821,9.73084
1640.476,1.59011,0.85421,9.63910
1640.556,2.26395,0.64680,9.51980
1640.637,2.06682,0.24436,9.58326
1640.707,2.12950,-0.04262,9.57255
1640.792,2.41417,-0.81395,9.46994
1640.865,2.54190,-1.27669,9.38505
1640.946,2.48579,-0.99662,9.43387
1641.031,2.62078,-0.63137,9.42885
1641.103,2.68507,-0.44318,9.42149
1641.278,2.46251,-0.44956,9.48179
1641.348,2.52358,-0.33527,9.47045
1641.425,2.81942,-0.04187,9.39252
1641.503,2.98570,0.23609,9.33811
1641.584,3.01696,0.33913,9.32488
1641.663,2.46318,-0.02590,9.49223
1641.742,2.17196,-0.80178,9.52944
1641.835,0.78911,-0.68171,9.75105
1641.901,-0.15036,0.01390,9.80549
1641.987,-0.99309,0.47947,9.74445
1642.059,-1.46411,0.08114,9.69640
1642.148,-1.42125,-0.04232,9.70302
1642.222,-0.89580,-0.95937,9.71841
1642.298,-0.36760,-1.71251,9.64897
1642.386,0.05724,-0.87554,9.76732
1642.457,0.09184,0.39319,9.79833
1642.536,-0.69137,1.08725,9.72164
1642.617,-0.99751,1.25156,9.67517
1642.694,-1.07734,1.38882,9.64785
1642.775,-0.78732,1.66700,9.63180
1642.854,-0.48102,2.01973,9.58435
1642.932,-0.95218,1.83849,9.58560
1643.013,-1.80057,1.38871,9.53938
1643.092,-3.44154,1.51838,9.05653
1643.171,-4.23013,1.44524,8.72856
1643.256,-4.42700,1.94113,8.53253
1643.329,-5.05578,2.46078,8.03455
1643.410,-4.97431,1.91536,8.23153
1643.491,-4.12254,1.45126,8.77889
1643.568,-3.05015,0.81381,9.28465
1643.647,-2.39385,1.08633,9.44774
1643.726,-1.86057,1.41914,9.52338
1643.808,-1.86217,1.52912,9.50603
1643.885,-2.44701,2.12634,9.25533
1643.964,-2.43169,2.42307,9.18619
1644.051,-2.43224,2.35586,9.20350
1644.123,-2.48826,2.42334,9.17095
1644.203,-2.52338,2.48312,9.14533
1644.282,-2.24446,2.66272,9.16748
1644.362,-2.13466,2.78506,9.15735
1644.441,-2.14139,2.88611,9.12443
1644.521,-2.32051,2.98055,9.04997
1644.599,-2.40562,3.10028,8.98730
1644.687,-2.50115,3.01442,8.99044
1644.758,-2.16339,3.03348,9.07128
1644.837,-1.58768,2.51690,9.34424
1644.917,-1.41088,2.17884,9.45687
1644.998,-1.24924,2.02700,9.51320
1645.081,-1.01347,1.94327,9.55861
1645.156,-0.77799,1.98045,9.57303
1645.236,-0.58032,2.08845,9.56410
1645.314,-0.35529,2.13937,9.56385
1645.395,-0.57194,2.23545,9.53132
1645.482,-0.35554,2.44540,9.49020
1645.553,-0.31934,2.40137,9.50273
1645.638,-0.16569,2.47654,9.48734
1645.721,0.08931,2.41525,9.50416
1645.790,-0.34486,2.10068,9.57280
1645.872,0.03605,2.10014,9.57907
1645.950,0.01919,1.96327,9.60810
1646.029,0.01178,1.86343,9.62797
1646.114,0.20995,1.87841,9.62278
1646.188,0.06643,1.96382,9.60778
1646.267,0.06631,2.04067,9.59175
1646.346,-0.15542,2.12947,9.57139
1646.426,-0.46956,1.84235,9.62058
1646.513,-0.55387,1.79922,9.62426
1646.585,-0.50357,1.63375,9.65648
1646.666,-0.46439,1.62709,9.65957
1646.752,-0.42501,1.59821,9.66620
1646.823,-0.37518,1.64401,9.66058
1646.902,-0.41447,1.64815,9.65827
1646.982,-0.47699,1.64897,9.65524
1647.062,-0.50527,1.63939,9.65544
1647.146,-0.53853,1.63147,9.65498
1647.220,-0.54355,1.60925,9.65843
1647.299,-0.51854,1.60277,9.66088
1647.379,-0.53300,1.62945,9.65563
1647.458,-0.52902,1.63966,9.65412
1647.542,-0.54955,1.65227,9.65082
1647.617,-0.52878,1.54461,9.66980
1647.697,-0.60698,0.77704,9.75696
1647.792,-0.32508,0.38976,9.79351
1647.856,-0.97257,0.81481,9.72423
1647.934,-1.23436,1.39376,9.62830
1648.014,-1.40547,1.48204,9.59159
1648.094,-1.10472,1.42500,9.63947
1648.174,-1.07752,1.39814,9.64648
1648.252,-0.93020,1.42924,9.65725
1648.331,-1.13156,1.43834,9.63437
1648.418,-1.55190,1.42720,9.57732
1648.491,-2.92294,1.13959,9.29129
1648.570,-3.66774,0.82567,9.05739
1648.652,-4.11673,0.83482,8.86149
1648.728,-3.99668,0.80400,8.91911
1648.811,-3.75463,0.96212,9.00819
1648.884,-2.93853,1.04336,9.29768
1648.970,-1.77646,1.14579,9.57610
1649.042,-1.14279,1.61277,9.60538
1649.124,-0.47675,2.15835,9.55430
1649.206,1.48485,2.74125,9.29791
1649.285,2.16492,2.92440,9.10667
1649.360,1.93213,2.79716,9.19854
1649.439,1.95284,2.77857,9.19980
1649.526,2.21629,2.24730,9.28483
1649.615,2.75882,2.05420,9.18366
1649.683,2.97748,1.89033,9.15050
1649.761,2.49617,1.71409,9.32745
1649.841,1.26369,2.14423,9.48556
1649.915,0.53631,1.96227,9.59334
1650.008,0.93814,1.27346,9.67825
1650.075,2.14789,-0.78410,9.53636
1650.161,2.14493,-0.22483,9.56656
1650.233,1.81010,0.04826,9.63803
1650.316,1.68088,-0.09775,9.66103
1650.401,1.96786,-0.15643,9.60591
1650.478,2.01612,0.20821,9.59491
1650.551,2.26304,-0.56190,9.52540
1650.636,2.26997,-0.66402,9.51718
1650.710,2.10014,-0.82171,9.54383
1650.788,1.75887,-1.37913,9.54855
1650.868,2.52964,-0.91561,9.43043
1650.947,2.71406,-0.07252,9.42332
1651.028,2.80287,0.18670,9.39571
1651.114,3.02903,0.49651,9.31391
1651.191,2.88322,0.37777,9.36561
1651.271,2.64447,0.03293,9.44331
1651.346,2.47799,-0.18228,9.48666
1651.433,2.78540,-0.24399,9.39960
1651.505,2.55697,0.12799,9.46657
1651.665,1.98141,0.22712,9.60171
1651.744,2.39502,0.47531,9.49781
1651.827,2.26047,0.45401,9.53176
1651.903,1.88444,0.01273,9.62388
1651.986,1.79748,-0.43809,9.63055
1652.063,1.36572,-0.92870,9.66658
1652.148,1.37756,-0.54074,9.69434
1652.230,1.83563,-0.11556,9.63263
1652.301,2.12495,-0.08012,9.57333
1652.380,1.82897,-0.10026,9.63406
1652.462,1.90304,0.02248,9.62020
1652.542,2.20555,0.06257,9.55521
1652.628,2.03363,0.36421,9.58656
1652.701,1.68693,0.69592,9.63537
1652.786,1.41373,0.85862,9.66615
1652.861,1.72909,1.06585,9.59399
1652.946,1.60722,1.02447,9.61965
1653.015,1.37666,0.93930,9.66400
1653.098,1.29742,1.00297,9.66856
1653.174,1.10252,0.52970,9.73007
1653.254,0.87744,1.19194,9.69432
1653.338,0.64451,1.16539,9.71580
1653.420,0.85857,1.25155,9.68849
1653.491,1.01787,1.07943,9.69377
1653.572,1.63439,0.73387,9.64161
1653.655,2.78391,0.37861,9.39558
1653.733,2.98674,0.31445,9.33547
1653.820,3.20863,0.06316,9.26666
1653.888,3.23287,0.01954,9.25843
1653.968,2.87578,0.76838,9.34397
1654.047,2.50823,1.09304,9.41724
1654.127,2.40806,0.96949,9.45684
1654.206,2.39140,0.73589,9.48209
1654.293,2.43766,0.65030,9.47657
1654.371,2.38696,0.42458,9.50224
1654.444,2.31139,-0.09903,9.52985
1654.523,2.22102,-0.64101,9.53030
1654.604,2.02125,0.01064,9.59608
1654.688,1.55456,0.43219,9.67300
1654.766,1.31105,0.66598,9.69577
1654.843,1.10058,0.67318,9.72142
1654.928,1.05925,0.50172,9.73636
1655.002,1.03157,0.47243,9.74079
1655.079,0.92411,0.43673,9.75324
1655.160,1.28079,0.59941,9.70416
1655.249,1.59345,0.89372,9.63497
1655.322,1.57279,1.10084,9.61691
1655.401,1.35580,0.86505,9.67388
1655.476,1.44545,0.72328,9.67253
1655.556,1.10281,0.47088,9.73306
1655.659,0.85644,0.30089,9.76455
1655.714,0.77996,0.05956,9.77540
1655.794,0.55209,-0.02975,9.79105
1655.873,0.62056,0.26996,9.78327
1655.952,0.81224,0.71335,9.74689
1656.040,0.52477,0.86876,9.75399
1656.112,0.38105,0.82138,9.76476
1656.197,-0.18240,0.60283,9.78640
1656.277,-2.05138,0.13573,9.58873
1656.352,-1.92964,0.11131,9.61429
1656.436,-0.45948,0.15851,9.79460
1656.513,-0.31366,0.90110,9.76012
1656.593,-1.18326,1.14716,9.66718
1656.673,-2.55030,2.16870,9.21754
1656.751,-2.51348,0.63020,9.45810
1656.833,-1.67576,0.02210,9.66239
1656.905,-1.95134,0.46601,9.59925
1656.992,-2.74074,-0.50883,9.40212
1657.067,-1.70304,0.40762,9.64904
1657.146,-1.31378,0.96907,9.66981
1657.234,-1.10687,1.45220,9.63516
1657.304,-2.96031,2.15595,9.09719
1657.382,-2.99780,1.51364,9.21371
1657.461,-1.31415,-0.94145,9.67249
1657.543,-2.21563,-1.35541,9.45644
1657.621,-2.05438,-1.63050,9.44941
1657.702,-2.09295,-0.65682,9.55817
1657.779,-1.68038,-0.45291,9.65099
1657.859,-1.44235,0.01942,9.69998
1657.937,-1.36972,0.10066,9.71000
1658.018,-1.23858,-0.40307,9.71976
1658.096,-1.01346,-1.22968,9.67632
1658.179,-1.32986,-1.29499,9.62937
1658.260,-0.81283,-0.96985,9.72466
1658.342,-0.38983,-0.59355,9.78091
1658.423,-0.26771,-0.44574,9.79286
1658.500,-0.11283,0.60139,9.78754
1658.577,-0.08949,1.26138,9.72478
1658.656,-0.24348,1.76077,9.64421
1658.732,-0.37125,1.62940,9.66321
1658.810,-0.33742,1.12643,9.73590
1658.900,-0.55677,0.66155,9.76846
1658.977,-0.39203,0.70654,9.77331
1659.048,0.42592,0.88685,9.75718
1659.129,0.12028,0.99297,9.75551
1659.204,-0.03773,0.95252,9.76021
1659.302,-0.05896,1.27266,9.72354
1659.364,-0.03432,1.26818,9.72425
1659.443,-0.41221,0.98219,9.74863
1659.522,-0.88265,1.24294,9.68744
1659.609,-0.49371,1.74195,9.63806
1659.698,-0.25772,1.70156,9.65446
1659.760,-0.20264,1.83681,9.63096
1659.840,-0.67143,1.75243,9.62541
1659.919,-0.78578,1.92012,9.58468
1660.005,-0.67281,1.44303,9.67654
1660.083,-0.34963,1.38509,9.70205
1660.156,-0.12680,1.60791,9.67310
1660.240,-0.18420,1.32306,9.71524
1660.315,-0.25890,1.00184,9.75191
1660.398,-0.25195,0.21249,9.80111
1660.479,-0.36370,-0.34064,9.79398
1660.560,-0.66891,-0.85218,9.74663
1660.638,-0.99318,-0.98227,9.70665
1660.712,-0.77408,-0.81279,9.74220
1660.794,-1.20540,-0.58242,9.71484
1660.884,-1.08606,-0.59223,9.72832
1660.955,-1.30349,-0.38539,9.71199
1661.031,-1.40178,-0.46859,9.69463
1661.109,-1.36852,-0.83327,9.67488
1661.189,-1.17669,-0.91454,9.69275
1661.277,-1.01793,-1.36015,9.65837
1661.347,-1.29549,-0.76386,9.69065
1661.434,-1.02944,-0.75898,9.72289
1661.510,-0.70288,-1.50080,9.66561
1661.587,-0.66198,-1.18757,9.71194
1661.680,-0.99654,-1.25816,9.67442
1661.749,-0.62978,-1.65904,9.64476
1661.825,0.46628,-1.51511,9.67768
1661.904,0.57248,-1.43904,9.68358
1662.071,1.21954,-1.20807,9.65524
1662.145,0.77687,0.94501,9.73005
1662.224,1.26636,1.53806,9.60214
1662.304,1.27588,1.54434,9.59987
1662.386,-0.32212,1.64352,9.66258
1662.463,-1.66328,1.64483,9.52357
1662.543,-2.34742,1.68512,9.37125
1662.623,-2.75118,1.92312,9.21428
1662.718,-2.68666,1.78881,9.26026
1662.785,-2.38188,1.75462,9.34978
1662.859,-2.33696,1.62364,9.38471
1662.946,-2.25105,1.61840,9.40659
1663.018,-1.97127,1.54993,9.48062
1663.102,-1.73397,1.45869,9.54128
1663.184,-1.44033,1.33378,9.60817
1663.256,-1.04088,1.43586,9.64496
1663.336,-0.76438,1.55260,9.65275
1663.421,-0.49125,1.66153,9.65238
1663.495,-0.09748,1.58579,9.67709
1663.582,0.09449,1.60007,9.67477
1663.655,0.05724,1.77443,9.64461
1663.738,-0.45367,1.89884,9.61036
1663.816,-1.67817,2.28245,9.38854
1663.901,-3.03946,2.76082,8.90561
1663.977,-3.83892,2.30521,8.72462
1664.059,-4.56889,2.49013,8.31234
1664.136,-3.94262,1.74455,8.80810
1664.210,-3.08551,1.63008,9.16476
1664.292,-1.95449,2.52433,9.27244
1664.368,0.17856,1.82263,9.63413
1664.448,-0.38882,1.84598,9.62349
1664.531,-0.82129,1.72900,9.61803
1664.609,-1.04309,1.90690,9.56274
1664.685,-1.00304,1.80853,9.58611
1664.765,-0.79230,1.76098,9.61466
1664.844,-0.74042,1.62163,9.64326
1664.933,-0.69311,1.57736,9.65411
1665.004,-0.59806,1.52480,9.66890
1665.086,-0.62365,1.49096,9.67256
1665.163,-0.58667,1.40992,9.68702
1665.240,-0.65652,1.33561,9.69307
1665.335,-0.57144,1.32730,9.69959
1665.403,-0.51190,1.34121,9.70100
1665.488,-0.43255,1.31928,9.70787
1665.558,-0.41525,1.26946,9.71527
1665.645,-0.49250,1.24843,9.71438
1665.729,-0.51319,1.20270,9.71908
1665.797,-0.52424,1.20018,9.71880
1665.878,-0.56277,1.14047,9.72384
1665.956,-0.67687,1.02935,9.72896
1666.035,-0.81208,0.91467,9.73007
1666.129,-0.90503,0.89917,9.72331
1666.195,-1.07463,0.79496,9.71512
1666.277,-1.16172,0.81797,9.70318
1666.357,-1.21871,0.81206,9.69668
1666.432,-1.23771,0.85211,9.69084
1666.513,-1.28117,0.76695,9.69231
1666.593,-1.33289,0.75873,9.68598
1666.673,-1.33579,0.77111,9.68460
1666.772,-1.36028,0.76506,9.68167
1666.829,-1.34627,0.72926,9.68639
1666.909,-1.36463,0.75026,9.68221
1666.988,-1.39183,0.75619,9.67788
1667.076,-1.37487,0.77432,9.67887
1667.154,-1.36943,0.76536,9.68036
1667.226,-1.36498,0.77334,9.68035
1667.305,-1.40207,0.73303,9.67818
1667.397,-1.49524,0.62473,9.67183
1667.464,-1.66067,0.37837,9.65761
1667.553,-1.63349,0.38943,9.66180
1667.622,-1.64349,0.37619,9.66063
1667.711,-1.87464,0.32347,9.62037
1667.788,-2.12440,0.36250,9.56692
1667.861,-2.14731,0.45171,9.55800
1667.955,-2.04808,0.47148,9.57880
1668.020,-1.89173,0.45460,9.61172
1668.099,-1.70830,0.27043,9.65293
1668.184,-1.64441,0.32778,9.66224
1668.262,-1.59104,0.28063,9.67265
1668.347,-1.58341,0.23207,9.67519
1668.424,-1.59088,0.34520,9.67059
1668.499,-1.49848,0.23050,9.68875
1668.575,-1.50921,0.26928,9.68608
1668.656,-1.51054,0.23380,9.68679
1668.741,-1.50842,0.23941,9.68699
1668.819,-1.53152,0.23643,9.68344
1668.893,-1.56353,0.25635,9.67781
1668.973,-1.58902,0.30627,9.67221
1669.056,-1.63262,0.28937,9.66546
1669.132,-1.64744,0.27807,9.66328
1669.211,-1.71278,0.25526,9.65254
1669.291,-1.74161,0.17534,9.64917
1669.369,-1.74957,0.17763,9.64769
1669.458,-1.71372,0.20739,9.65352
1669.528,-1.52209,0.22479,9.68520
1669.604,-1.31956,0.31579,9.71233
1669.684,-0.86957,0.50693,9.75486
1669.770,0.61340,0.89921,9.74605
1669.842,1.89844,1.45059,9.51116
1669.925,1.88342,1.48845,9.50829
1670.001,1.63693,1.51448,9.54972
1670.088,1.31777,1.56335,9.59113
1670.161,1.00946,1.52215,9.63506
1670.240,0.95259,1.51019,9.64273
1670.319,0.91359,1.49807,9.64839
1670.403,0.85668,1.47275,9.65751
1670.484,0.77416,1.46709,9.66533
1670.557,0.69619,1.44080,9.67522
1670.641,0.64343,1.41328,9.68292
1670.719,0.66240,1.39859,9.68378
1670.795,0.67311,1.45039,9.67542
1670.876,0.67719,1.47205,9.67186
1670.969,0.68789,1.45444,9.67377
1671.040,0.72459,1.40768,9.67801
1671.113,0.75462,1.32378,9.68754
1671.200,0.75539,1.27604,9.69389
1671.279,0.77878,1.19373,9.70252
1671.366,0.80771,1.11935,9.70902
1671.430,0.83441,1.10258,9.70868
1671.518,0.84468,1.09292,9.70888
1671.592,0.93616,1.01763,9.70868
1671.669,0.93423,0.98313,9.71242
1671.764,0.86456,1.07543,9.70909
1671.828,0.85736,1.14916,9.70128
1671.908,0.73950,1.06229,9.72086
1671.993,0.57035,0.92123,9.74661
1672.068,0.28154,0.80286,9.76967
1672.144,0.67403,0.75403,9.75436
1672.224,0.46246,0.70718,9.77018
1672.316,0.40394,0.81150,9.76466
1672.465,1.24883,0.76346,9.69680
1672.553,2.08618,0.97824,9.53212
1672.624,2.15393,1.18262,9.49381
1672.712,2.33050,1.26532,9.44130
1672.783,2.55542,1.47517,9.35222
1672.862,2.68590,1.73363,9.27097
1672.958,2.86774,1.77669,9.20814
1673.021,2.82995,1.87116,9.20112
1673.101,2.77294,1.83724,9.22528
1673.180,2.74535,1.85797,9.22938
1673.259,2.68504,1.88353,9.24193
1673.349,2.61833,1.91633,9.25432
1673.417,2.57465,1.96370,9.25664
1673.504,2.57765,1.97425,9.25356
1673.578,2.62640,1.96709,9.24137
1673.656,2.65064,1.93782,9.24064
1673.738,2.73739,1.98956,9.20428
1673.815,2.80670,2.00943,9.17905
1673.893,2.89774,2.02826,9.14656
1673.980,3.13983,2.34266,8.99021
1674.059,3.54752,3.00677,8.63393
1674.132,4.48397,3.97101,7.76502
1674.212,5.70782,4.54048,6.55555
1674.294,6.02744,4.60529,6.21543
1674.370,6.40404,4.82661,5.64469
1674.454,6.72227,4.88561,5.20695
1674.532,6.69890,4.95977,5.16680
1674.611,6.88574,5.14077,4.72540
1674.695,7.19989,4.80093,4.61335
1674.779,7.16784,4.82973,4.63317
1674.853,7.06631,5.05769,4.54504
1674.928,6.90581,5.39490,4.40173
1675.014,6.76244,5.58664,4.38512
1675.085,6.80825,4.99166,4.99013
1675.171,7.19384,4.15345,5.21228
1679.608,1.58283,3.33136,9.08664
1679.732,1.04621,3.06138,9.25763
1679.798,0.81186,3.20320,9.23313
1679.850,0.88839,3.42169,9.14730
1679.973,0.96071,3.46102,9.12517
1680.033,1.08443,3.46878,9.10835
1680.088,1.25668,3.39130,9.11539
1680.208,1.14995,3.19614,9.19960
1680.270,0.82579,2.83469,9.35163
1680.330,0.36606,2.50936,9.47309
1680.461,0.40684,2.67139,9.42701
1680.507,1.04382,3.05812,9.25898
1680.573,1.51574,3.38135,9.07961
1680.684,1.51931,3.52587,9.02388
1680.753,1.28791,3.56350,9.04506
1680.807,1.07220,3.31257,9.16775
1680.933,0.90295,3.12191,9.25250
1680.982,0.90074,3.09191,9.26278
1681.068,0.73346,3.13841,9.26190
1681.167,0.61458,3.11765,9.27755
1681.226,1.40197,3.37624,9.09977
1681.287,1.17980,3.13418,9.21712
1681.403,0.76310,2.73549,9.38644
1681.459,0.66932,2.25848,9.51954
1681.527,0.60369,2.15076,9.54883
1681.637,1.15552,2.45532,9.42372
1681.713,2.25865,3.48888,8.88238
1681.755,2.42545,4.28069,8.48312
1681.891,2.60599,4.48519,8.32239
1681.939,2.54033,4.35581,8.41094
1681.997,2.95441,4.12648,8.39131
1682.119,3.87202,4.22268,7.95907
1682.176,4.46468,4.58922,7.42806
1682.240,4.46191,4.78650,7.30419
1682.352,4.33078,4.66274,7.46147
1682.416,4.53270,4.45043,7.47119
1682.477,4.73590,4.32999,7.41571
1682.600,4.93663,4.30801,7.29665
1682.650,4.74666,4.39840,7.36842
1682.709,4.58630,4.53689,7.38599
1682.835,4.34588,4.52065,7.53972
1682.891,4.14971,4.44680,7.69261
1682.953,4.18134,4.32436,7.74511
1683.082,4.24390,3.86676,7.95034
1683.127,4.41054,2.85695,8.27982
1683.189,4.21341,1.81939,8.66645
1683.311,3.66505,1.12478,9.02622
1683.371,3.03569,1.00298,9.27087
1683.707,2.32878,1.17101,9.45388
1683.708,1.99268,1.39321,9.50045
1683.708,1.75875,1.67983,9.50028
1683.708,1.48054,1.79809,9.52603
1683.783,1.27321,1.90830,9.53455
1683.843,1.07781,1.96657,9.54680
1683.898,0.96672,1.96043,9.55995
1684.027,0.92142,1.96083,9.56434
1684.078,0.80344,2.03299,9.55991
1684.154,0.79931,2.05590,9.55535
1684.262,0.73248,1.89414,9.59407
1713.968,0.93572,3.09473,9.25837
1714.031,0.65229,2.83459,9.36536
1714.153,0.58566,2.54641,9.45215
1714.218,0.49268,2.57961,9.44845
1714.268,-1.56481,2.53921,9.34206
1714.395,-1.52732,2.11204,9.45394
1714.450,-1.25213,2.67881,9.35022
1714.510,-1.30552,2.75853,9.31968
