time,X_value,Y_value,Z_value
1566.010,0.69901,0.07472,-0.37747
1566.077,0.76430,0.19912,0.22446
1566.166,0.70124,0.11128,-0.23169
1566.239,0.87319,-0.31025,-0.33201
1566.318,0.11231,0.14789,0.07738
1566.391,0.00266,-0.07682,0.32064
1566.477,-0.94884,-0.00103,0.46636
1566.557,-0.90621,0.09254,0.15256
1566.641,-0.13342,-0.02561,0.64306
1566.710,-0.42111,0.06195,0.44548
1566.795,-0.66701,-0.13211,0.16274
1566.875,-0.36075,-0.11589,0.14437
1566.951,-0.29767,-0.13792,0.34262
1567.036,-0.58057,-0.25617,0.05785
1567.118,-0.34697,-0.12431,-1.06624
1567.188,1.77184,-0.75815,0.71925
1567.275,0.20638,0.86093,0.64626
1567.344,-0.50015,0.44686,-0.72187
1567.454,0.42671,-0.13354,-0.95595
1567.503,0.47812,0.23965,-0.20501
1567.589,-0.31197,0.39198,0.37574
1567.661,-0.14069,0.18148,-0.12145
1567.747,-0.38097,0.18713,-0.38204
1567.821,0.26676,-0.03604,-0.32020
1567.904,0.01690,0.17978,-0.28372
1567.981,0.03553,0.05538,-0.44422
1568.064,-0.19803,-0.13290,-0.12521
1568.138,0.09966,0.27849,0.01111
1568.225,-0.03215,-0.11300,0.31592
1568.298,0.18351,-0.09968,1.46848
1568.382,0.18687,-0.17986,0.71433
1568.466,0.04173,-0.37403,-0.31686
1568.558,-0.75320,-0.54389,-1.07936
1568.620,-1.22925,-0.21364,-0.52021
1568.707,1.98128,0.13197,-3.40301
1568.774,-0.07545,0.70249,0.73313
1568.858,0.27942,0.65813,-0.71022
1568.933,-0.60673,0.06037,-1.31721
1569.026,-0.13024,0.05452,-0.66043
1569.091,-0.13664,0.15800,-0.11645
1569.178,-0.55680,0.17745,-0.15761
1569.252,-0.04736,0.18046,-0.21808
1569.339,0.29250,0.10518,-0.03523
1569.409,0.22761,-0.05017,0.35046
1569.495,0.31709,-0.09043,0.69320
1569.570,0.12300,-0.07614,0.53794
1569.649,-0.02494,-0.23027,-0.33130
1569.735,0.10017,-0.25476,-0.61859
1569.814,0.05179,0.05324,-0.15543
1569.885,0.10045,-0.02166,0.67215
1569.980,0.01938,0.01458,-0.16228
1570.136,0.19254,-0.08537,-0.78042
1570.203,-0.04559,-0.12257,-0.64953
1570.287,0.08815,0.05735,0.15477
1570.370,-0.04395,0.13669,0.06486
1570.445,-0.15532,0.06522,-0.07323
1570.526,-0.06865,0.01203,-0.37743
1570.615,-0.15599,0.02756,-0.37665
1570.680,-0.13844,0.01834,-0.05069
1570.770,-0.20250,0.06709,-0.30281
1570.838,-0.11928,-0.00816,-0.29192
1570.924,-0.19899,0.04556,-0.28698
1570.997,-0.13069,0.09280,-0.19317
1571.085,-0.10002,0.07508,-0.23627
1571.165,-0.05625,0.01488,-0.20583
1571.253,0.01370,0.03548,-0.24456
1571.317,0.05817,0.01527,-0.18686
1571.397,0.03201,0.01299,-0.15436
1571.474,0.04031,0.02366,-0.20044
1571.557,0.02170,0.03692,-0.21265
1571.640,0.00577,0.06302,-0.18400
1571.716,0.01214,0.01717,-0.22841
1571.792,0.11053,0.04343,-0.24808
1571.875,0.14196,0.02948,-0.22256
1571.950,0.04704,0.01893,-0.24683
1572.037,0.11789,0.02794,-0.22791
1572.123,0.05799,-0.01415,-0.19428
1572.194,0.02653,0.04386,-0.15902
1572.270,0.06857,0.00763,-0.20595
1572.355,0.05549,0.01466,-0.23230
1572.427,0.04532,-0.01277,-0.17942
1572.535,0.02817,0.04940,-0.17487
1572.585,0.04199,0.00296,-0.23756
1572.672,0.04546,0.01087,-0.26553
1572.747,0.02175,0.00799,-0.18210
1572.837,-0.02993,0.00087,-0.19628
1572.903,-0.03983,0.03387,-0.15347
1572.987,-0.03659,0.02069,-0.13198
1573.062,-0.07366,0.03112,-0.17440
1573.147,-0.06111,0.02297,-0.13633
1573.221,-0.05646,0.01943,-0.19847
1573.319,-0.02279,0.00162,-0.18686
1573.381,0.01205,0.03513,-0.19863
1573.465,0.00753,-0.01743,-0.19904
1573.540,0.03704,0.01339,-0.16517
1573.630,0.00302,0.03078,-0.21761
1573.697,0.00032,0.00559,-0.17787
1573.790,0.01578,0.03561,-0.19456
1573.856,0.01301,0.03457,-0.19705
1573.939,-0.00399,0.02910,-0.17085
1574.015,-0.02522,0.01432,-0.22188
1574.102,-0.00259,0.02342,-0.19979
1574.174,-0.00300,0.01873,-0.22734
1574.258,-0.01457,0.04139,-0.20809
1574.333,0.01964,-0.00050,-0.21965
1574.417,0.00445,0.02034,-0.18039
1574.492,-0.04289,0.02750,-0.18464
1574.577,-0.02930,0.02351,-0.18126
1574.649,-0.01788,0.04005,-0.18934
1574.732,0.02883,0.07183,-0.25329
1574.814,-0.17846,-0.00971,-0.12871
1574.900,-0.01409,0.10988,-0.21236
1574.970,0.10748,-0.04380,-0.37895
1575.068,-0.21894,-0.06330,-0.12204
1575.129,0.21712,0.11702,-0.10299
1575.211,0.04775,-0.03566,-0.35557
1575.286,0.10639,0.01109,-0.32574
1575.379,-0.04936,0.01171,-0.21868
1575.444,-0.06281,0.03665,-0.29601
1575.529,0.00463,0.04915,-0.16415
1575.608,0.02946,-0.05157,-0.15383
1575.691,0.01376,0.10978,-0.31485
1575.776,0.09353,-0.03265,-0.17548
1575.848,-0.03373,0.04725,-0.21124
1575.927,0.05533,-0.03445,-0.38001
1576.010,-0.07467,0.03150,-0.05525
1576.080,-0.00355,0.13574,-0.05743
1576.165,-0.01048,0.01307,-0.24247
1576.244,0.03177,-0.02536,-0.22467
1576.331,-0.07463,0.01037,-0.20720
1576.397,-0.01553,0.00007,-0.22336
1576.482,-0.02803,-0.01838,-0.17202
1576.556,-0.06086,0.02777,-0.15709
1576.648,-0.00881,0.00782,-0.20314
1576.715,0.03335,0.00656,-0.15872
1576.803,0.10528,-0.05496,-0.30375
1576.874,0.05764,0.02883,-0.18666
1576.962,0.00483,0.08112,-0.20269
1577.035,-0.02512,0.03882,-0.16485
1577.118,-0.10560,0.07486,-0.14726
1577.191,-0.13626,0.03519,-0.20928
1577.282,-0.18579,0.06731,-0.18570
1577.351,-0.12364,0.05418,-0.23188
1577.435,-0.14787,0.03558,-0.17284
1577.517,-0.05493,0.03712,-0.16631
1577.596,-0.01645,0.01257,-0.18273
1577.671,-0.02769,0.01735,-0.16875
1577.758,-0.01571,-0.00297,-0.18766
1577.834,-0.01654,0.01128,-0.21215
1577.917,-0.02801,0.01058,-0.15574
1577.987,-0.05744,0.00595,-0.17698
1578.072,-0.06738,0.03631,-0.18754
1578.151,-0.06087,0.02672,-0.20174
1578.231,-0.03771,0.01268,-0.14260
1578.307,-0.08810,0.03995,-0.20566
1578.401,-0.04541,0.02613,-0.20741
1578.462,-0.03269,0.01260,-0.21378
1578.551,-0.00149,0.03252,-0.20895
1578.621,0.01254,0.04333,-0.22229
1578.714,0.01422,0.02609,-0.24624
1578.787,0.01299,0.01368,-0.25804
1578.876,-0.00539,0.02252,-0.21732
1578.939,-0.00166,0.05971,-0.22878
1579.022,0.00740,0.03866,-0.16825
1579.101,-0.01196,0.05528,-0.24152
1579.182,-0.00802,-0.00904,-0.22844
1579.257,0.02054,0.02041,-0.16118
1579.340,-0.03790,0.02518,-0.15388
1579.425,-0.05639,0.02082,-0.19572
1579.500,-0.01505,0.02297,-0.15771
1579.584,-0.03624,0.04395,-0.19014
1579.655,-0.03026,0.01560,-0.21727
1579.732,-0.04040,-0.00557,-0.23313
1579.817,-0.00735,0.04009,-0.18811
1579.892,-0.03053,0.05725,-0.21278
1579.978,0.02957,0.02347,-0.19469
1580.057,0.02720,0.03987,-0.20202
1580.141,-0.03557,0.02478,-0.20527
1580.214,-0.00953,0.00059,-0.12570
1580.296,-0.05687,0.01738,-0.16886
1580.370,-0.02942,0.03972,-0.12644
1580.462,-0.03262,0.01587,-0.21508
1580.527,-0.05215,0.02443,-0.18848
1580.611,0.03176,0.01506,-0.24422
1580.691,-0.01541,0.02737,-0.19470
1580.770,-0.00547,0.02649,-0.23252
1580.847,-0.02318,0.00538,-0.16742
1581.005,-0.00469,0.02434,-0.21597
1581.093,-0.03490,-0.00478,-0.18766
1581.162,-0.02627,0.01676,-0.15266
1581.256,-0.06824,0.02551,-0.18489
1581.328,-0.00519,-0.00033,-0.17948
1581.417,-0.03575,0.02312,-0.20519
1581.480,-0.02049,0.03005,-0.16242
1581.571,-0.04800,0.03063,-0.21541
1581.641,-0.05747,0.03433,-0.18129
1581.729,0.05374,0.02849,-0.19802
1581.805,0.20212,0.01769,-0.16912
1581.880,0.10855,0.00929,-0.20428
1581.959,0.03404,-0.02160,-0.23617
1582.041,0.04598,0.04193,-0.17811
1582.115,-0.14237,0.04950,-0.14749
1582.203,-0.16058,0.05294,-0.13639
1582.274,-0.23134,0.05831,-0.21846
1582.362,-0.28042,0.04519,-0.22879
1582.443,-0.21665,0.02573,-0.23007
1582.519,-0.16138,0.02089,-0.23219
1582.597,-0.13646,0.02681,-0.22214
1582.683,-0.08520,0.02208,-0.23310
1582.750,-0.03695,0.03627,-0.16624
1582.845,-0.13586,-0.03673,-0.26154
1582.909,-0.06223,0.03483,-0.10399
1582.997,-0.14172,0.08740,-0.00164
1583.073,0.19251,0.11169,-0.00859
1583.156,1.06836,0.02873,0.51611
1583.230,0.40027,-0.29351,0.64948
1583.320,-0.58126,-0.01057,-1.83929
1583.390,-0.14020,0.04755,-1.07263
1583.476,0.57001,-0.20787,-0.50191
1583.548,1.88697,-1.48570,-0.92951
1583.629,-0.43679,0.47400,-0.21806
1583.703,1.08247,-0.92961,-1.74499
1583.790,1.49210,-0.44866,-1.67845
1583.872,1.60697,-1.28066,1.34755
1583.962,0.74091,-0.41734,1.24258
1584.028,-0.02363,-1.32044,0.86778
1584.109,-1.73599,0.16037,0.95699
1584.188,-1.98976,2.35708,1.34192
1584.265,-0.55754,1.70451,-1.05054
1584.339,2.10375,-1.04250,-4.52471
1584.425,-0.66712,-1.37558,3.42631
1584.500,-2.13137,0.83413,3.89550
1584.582,3.46566,-1.22531,2.57974
1584.659,-0.89746,0.49567,0.30591
1584.747,0.55043,0.05852,0.79698
1584.814,-0.29789,0.47974,-0.08691
1584.900,-0.05753,-0.45400,-1.83380
1584.973,-0.47646,-0.31787,0.03891
1585.065,0.69824,-0.90313,0.53512
1585.137,1.83642,-1.54582,0.05329
1585.224,1.69786,-0.99088,-2.79863
1585.297,0.33671,-0.25338,-1.90492
1585.377,-0.63126,-1.99087,0.60941
1585.459,-0.07664,-2.04870,2.84533
1585.539,-2.41281,0.42159,3.23318
1585.615,-1.90053,3.48591,3.07661
1585.693,-0.23692,3.62361,1.49086
1585.774,3.03469,-6.42799,-11.11448
1585.858,-1.57639,0.43207,2.82674
1585.927,-9.34998,1.11867,1.88516
1586.011,3.15731,-3.04271,5.62682
1586.092,-1.94777,0.18988,0.54663
1586.171,1.31109,-0.08032,0.58159
1586.248,0.19638,0.23516,-0.02424
1586.331,0.03586,0.68694,-1.26523
1586.405,0.92854,-0.63867,-2.24800
1586.495,-0.88980,-0.32904,0.21748
1586.567,3.50037,-2.33671,-1.95960
1586.648,1.22624,-0.47012,-1.91906
1586.726,0.46986,-2.71836,1.69142
1586.805,-0.56075,-1.98634,2.71393
1586.882,-1.08177,1.24357,3.53373
1586.971,-2.09822,2.58102,3.49387
1587.044,-1.73436,2.88270,-0.36332
1587.132,3.88341,-0.70685,-5.63245
1587.200,1.71349,0.32298,0.96220
1587.287,-4.64035,-3.56624,-3.66294
1587.357,-1.40822,1.15522,3.28513
1587.445,-1.89561,-0.09678,0.12947
1587.517,0.48675,0.34544,1.52562
1587.609,-0.24003,0.33297,-0.89329
1587.677,0.25688,0.50402,-0.65945
1587.770,1.10048,0.17018,-0.76333
1587.833,-2.19083,-0.13814,-0.52924
1587.918,3.89313,-3.08779,-0.76679
1587.996,1.05569,-1.59978,-2.14833
1588.075,-0.56447,-1.88852,1.40132
1588.150,-0.87022,-1.77448,2.77535
1588.235,-1.13271,0.86396,3.11658
1588.317,-2.50068,3.11481,3.25656
1588.395,-1.27949,3.14256,0.48595
1588.472,2.82577,-2.36711,-5.58331
1588.552,0.69347,0.75681,-2.78475
1588.628,-0.94831,-2.52335,0.04748
1588.721,-3.55639,4.40136,7.49240
1588.795,2.03904,-1.13894,2.79814
1588.874,-1.06392,0.09616,-0.44661
1588.945,0.70193,0.41286,1.04349
1589.054,-0.45549,0.21128,-1.60596
1589.103,0.67328,-0.17320,-1.51598
1589.188,-1.03282,0.04952,-0.49639
1589.266,-0.68393,-0.00934,-1.14628
1589.347,2.13158,-1.85196,-1.43339
1589.421,0.71116,-1.08535,-0.75099
1589.508,-0.75704,-2.65008,1.84042
1589.587,0.25256,-1.81103,3.96426
1589.661,-1.64022,1.20735,3.60537
1589.740,-2.37347,2.46067,3.22949
1589.823,0.06953,1.18440,-0.80988
1589.905,3.29180,-0.27420,-3.32765
1589.982,0.52015,1.12666,-2.11005
1590.058,-1.54587,-1.47172,1.73330
1590.141,-4.96251,-3.46280,-1.26870
1590.215,4.41997,-2.49882,5.37953
1590.308,-0.54236,-0.22265,1.63873
1590.378,0.16063,-0.07764,0.09956
1590.460,0.50982,-0.31006,0.94015
1590.544,-0.28031,-0.21152,-0.94364
1590.622,1.50488,-0.45676,-0.74313
1590.692,-0.06642,0.07303,0.54413
1590.780,0.92242,-0.88786,-0.48133
1590.857,1.54086,-1.34518,-1.70896
1590.941,-0.57333,-0.05703,-0.55772
1591.015,-0.90978,-2.10904,0.75208
1591.095,0.41490,-2.05627,3.66889
1591.169,-1.37946,1.49099,2.96803
1591.257,-2.05616,2.45818,2.51501
1591.329,-0.26186,0.49118,-1.08397
1591.409,2.79035,-0.39829,-2.06605
1591.491,-0.22602,-0.05677,-3.05774
1591.582,-2.95246,-6.68479,3.42147
1591.645,-4.51564,4.68767,6.41017
1591.803,3.80663,-0.59683,1.88501
1591.887,-1.04834,-0.95726,-2.84005
1591.963,-0.01299,0.26390,1.95294
1592.048,0.05995,0.23164,1.26957
1592.125,-1.00464,-0.45561,-1.04785
1592.207,0.87840,-0.13296,1.27467
1592.281,0.13761,0.31138,-0.18838
1592.368,1.59579,-1.18083,-0.44517
1592.439,-2.08270,0.81587,0.29287
1592.525,-0.61302,-0.21842,1.87936
1592.598,-1.26423,-0.07722,-0.28575
1592.688,-0.83757,0.53488,0.94307
1592.756,-0.45194,0.25720,0.94024
1592.848,-0.85605,0.22910,0.66570
1592.916,-0.28816,0.10538,0.30823
1593.003,0.61107,-0.21385,0.15055
1593.074,-0.75769,0.15731,-0.64633
1593.158,-0.54453,-0.05859,0.15511
1593.233,0.29769,-0.01325,0.21866
1593.318,-0.36197,0.07993,0.53827
1593.392,-0.37533,-0.09964,0.34964
1593.486,-0.20100,0.01776,0.24781
1593.551,-0.23248,0.07902,0.47280
1593.642,-0.19672,0.06247,0.52171
1593.710,-0.41319,-0.12155,-0.17354
1593.796,-0.26984,-0.08798,-0.06723
1593.870,-0.15788,0.08351,0.50156
1593.961,-0.20012,0.04618,0.20467
1594.035,-0.26056,-0.02086,0.12038
1594.120,-0.18563,-0.00987,0.23460
1594.199,-0.34971,-0.02573,0.25631
1594.269,-0.11175,0.03849,0.17670
1594.348,-0.13712,0.03795,0.19035
1594.432,-0.01736,0.03113,0.14536
1594.511,0.05440,0.00420,0.12396
1594.591,-0.12071,-0.02226,0.24688
1594.662,-0.61504,0.04375,0.40177
1594.752,-0.29640,0.01889,0.34808
1594.821,-0.24324,0.01696,0.08402
1594.905,-0.56250,-0.08086,0.07752
1594.987,-0.10096,-0.06171,0.15731
1595.065,0.09811,0.11506,0.49134
1595.139,-0.13205,0.06018,0.30824
1595.227,-0.46973,0.01939,0.14693
1595.309,-0.32773,0.06378,0.33811
1595.400,-0.33396,0.03972,0.29403
1595.458,-0.20493,0.03474,0.18162
1595.545,-0.32520,0.05814,0.15383
1595.615,-0.25299,0.01972,0.20602
1595.700,-0.18970,-0.00555,0.20549
1595.777,-0.24890,0.02911,0.29904
1595.861,-0.28819,0.00012,0.20616
1595.933,-0.21998,0.02775,0.24879
1596.017,-0.24266,0.03044,0.21466
1596.091,-0.26911,0.03444,0.24889
1596.174,-0.23004,0.01298,0.21852
1596.253,-0.32050,0.02580,0.23408
1596.343,-0.29241,0.03529,0.26523
1596.410,-0.29994,0.02205,0.21615
1596.493,-0.27126,-0.00583,0.29361
1596.579,-0.31423,0.01353,0.25173
1596.678,-0.19872,0.01629,0.24480
1596.731,-0.26455,0.01957,0.21570
1596.817,-0.25920,0.03429,0.27368
1596.886,-0.22052,0.03680,0.28122
1596.973,-0.30414,0.02870,0.18647
1597.045,-0.13554,0.03872,0.23706
1597.129,-0.36926,0.01349,0.23867
1597.205,-0.22390,0.01766,0.25235
1597.291,-0.25105,0.04828,0.20788
1597.362,-0.23655,-0.00800,0.14073
1597.449,-0.24267,0.03487,0.24241
1597.521,-0.20510,0.00759,0.24221
1597.609,-0.28380,0.03170,0.19864
1597.684,-0.10639,0.05485,0.19304
1597.762,-0.36473,0.00845,0.19628
1597.840,-0.23682,-0.00529,0.22102
1597.928,-0.25050,0.02556,0.24238
1597.998,-0.28762,0.03893,0.21566
1598.083,-0.23159,-0.00230,0.19582
1598.157,-0.32082,0.02650,0.20528
1598.241,-0.17882,0.01110,0.19821
1598.315,-0.41999,-0.02994,0.18810
1598.402,-0.20970,0.02883,0.27293
1598.484,-0.29030,0.00068,0.20172
1598.561,-0.20492,0.03180,0.21605
1598.634,-0.24348,0.02446,0.17083
1598.723,-0.26075,0.01339,0.20887
1598.791,-0.20962,0.04671,0.21895
1598.880,-0.29543,0.01574,0.15739
1598.951,-0.26027,0.00166,0.25699
1599.040,-0.18958,0.04849,0.16103
1599.111,-0.16944,0.04523,0.22076
1599.220,-0.23863,0.04776,0.19356
1599.269,-0.22903,0.04750,0.21115
1599.365,-0.40008,-0.04117,0.20537
1599.427,-0.35348,0.05270,0.30455
1599.519,-0.25303,0.00264,0.21609
1599.587,-0.30810,0.01578,0.20560
1599.670,-0.16326,0.03057,0.33420
1599.745,-0.11626,0.02174,0.18396
1599.837,-0.30213,-0.00234,0.19921
1599.905,-0.26646,0.03424,0.22193
1599.987,-0.24406,0.01235,0.17952
1600.063,-0.23296,0.00356,0.22775
1600.149,-0.25612,0.03051,0.19626
1600.224,-0.29873,0.02357,0.23923
1600.306,-0.20126,0.02061,0.26331
1600.388,-0.34010,0.03924,0.23126
1600.471,-0.29789,0.07110,0.26962
1600.539,-0.34547,0.02657,0.18965
1600.623,-0.47113,0.05934,0.16467
1600.700,0.16299,-0.06051,0.28562
1600.787,0.09858,-0.01402,0.10093
1600.858,-0.32542,0.06524,0.09039
1600.942,-0.25315,0.02109,0.12708
1601.022,-0.29822,0.04624,0.29929
1601.105,-0.69904,-0.00108,0.32501
1601.177,-0.30399,-0.00468,0.31572
1601.267,-0.15643,-0.05808,0.12755
1601.348,-0.00546,0.05668,0.03197
1601.420,0.37611,-0.02231,0.25826
1601.494,-0.65241,0.06200,0.34683
1601.577,-0.46551,0.07810,0.35074
1601.652,-0.43068,0.02983,0.16441
1601.745,-0.34170,0.06487,0.23268
1601.811,-0.28515,-0.00282,0.27932
1601.897,-0.26961,-0.03150,0.19396
1601.970,-0.16644,0.04036,0.31312
1602.060,-0.28251,0.00639,0.18984
1602.127,-0.28316,0.02024,0.20034
1602.212,-0.22855,0.04217,0.39486
1602.286,-0.25010,-0.01767,0.24848
1602.372,-0.27825,-0.00018,0.28681
1602.445,-0.23151,0.00562,0.24476
1602.614,-0.20795,-0.01324,0.16258
1602.690,-0.25459,0.01407,0.13409
1602.762,-0.21106,0.00612,0.17619
1602.847,-0.23291,0.01175,0.18740
1602.932,-0.19676,0.00346,0.16390
1603.014,-0.23499,-0.03194,0.25647
1603.081,-0.29766,0.05452,0.33540
1603.163,-0.23579,-0.00551,0.19559
1603.242,-0.27858,0.04907,0.19519
1603.333,0.00515,-0.04859,0.23643
1603.403,-0.00992,-0.06022,0.29690
1603.483,-0.68246,0.05942,0.32985
1603.556,-0.53548,0.09364,-0.02156
1603.643,-0.30672,0.00415,0.16098
1603.716,-0.17233,0.01023,0.06497
1603.804,0.17398,-0.01900,0.10817
1603.877,-0.03257,0.07244,0.11461
1603.961,-0.32934,0.08497,0.20519
1604.035,-0.47271,0.03269,0.21948
1604.129,-0.35733,0.04094,0.25826
1604.192,-0.33371,0.03767,0.24948
1604.286,-0.24080,0.01959,0.21452
1604.351,-0.23496,-0.01053,0.18999
1604.441,-0.22704,0.01666,0.20126
1604.512,-0.20640,0.06395,0.23119
1604.595,-0.22143,0.00779,0.20001
1604.668,-0.22117,0.01694,0.17863
1604.753,-0.21060,0.01303,0.21675
1604.827,-0.22895,0.02285,0.20883
1604.911,-0.28700,0.05724,0.22721
1604.986,-0.20923,0.02576,0.24620
1605.075,-0.24153,0.00217,0.19286
1605.153,-0.24034,0.01755,0.19777
1605.235,-0.21634,0.04804,0.21392
1605.307,-0.24456,0.01734,0.18232
1605.399,-0.33975,0.04123,0.24974
1605.464,-0.25483,-0.02334,0.17416
1605.557,-0.19455,0.03410,0.14742
1605.626,-0.16426,0.02092,0.26843
1605.706,-0.34196,0.06255,0.19077
1605.787,0.14599,-0.00627,0.09251
1605.866,-0.33100,0.00389,0.18830
1605.939,-0.39262,0.02009,0.30032
1606.025,-0.38372,0.00965,0.18681
1606.098,-0.21050,0.00854,0.16318
1606.182,-0.16461,0.00980,0.19929
1606.260,-0.21613,0.00695,0.26470
1606.350,-0.17642,0.03584,0.20556
1606.418,-0.18837,-0.00234,0.15860
1606.499,-0.21082,-0.00405,0.21654
1606.574,-0.26140,-0.00287,0.21272
1606.662,-0.18534,0.03265,0.24155
1606.735,-0.08448,0.02252,0.16269
1606.822,-0.35630,-0.03248,0.15056
1606.894,-0.26528,0.00755,0.25757
1606.984,-0.24771,-0.00420,0.21983
1607.052,-0.21390,0.00395,0.17803
1607.138,-0.28996,0.01500,0.21584
1607.211,-0.19759,0.01209,0.18287
1607.294,-0.19385,0.00655,0.16401
1607.377,-0.21582,0.00082,0.21749
1607.455,-0.21546,0.01119,0.20608
1607.527,-0.26287,-0.01704,0.23764
1607.616,-0.13715,0.05413,0.19896
1607.686,-0.27595,0.03310,0.18100
1607.774,-0.06515,0.00544,0.19259
1607.857,-0.59877,0.07660,0.24251
1607.941,-0.19928,0.01815,0.26004
1608.004,-0.25702,0.02946,0.14531
1608.101,-0.23998,0.02160,0.24122
1608.166,-0.22927,0.02194,0.13773
1608.251,-0.20711,0.00389,0.16469
1608.328,-0.20863,0.05124,0.19713
1608.408,-0.22607,-0.00829,0.18270
1608.481,-0.32069,0.04893,0.20237
1608.564,-0.17470,0.00502,0.19216
1608.639,-0.33269,0.05004,0.27948
1608.724,-0.17491,0.01054,0.16462
1608.804,-0.23041,0.00141,0.23313
1608.882,-0.38388,0.02025,0.20388
1608.964,-0.06061,-0.01047,0.21640
1609.043,-0.15838,0.05394,0.27148
1609.117,-0.24000,0.04409,0.19545
1609.200,-0.29435,0.04348,0.17434
1609.277,-0.22805,-0.02258,0.20225
1609.364,-0.15935,0.02227,0.23772
1609.434,-0.23791,0.07774,0.33539
1609.521,-0.17269,-0.14602,-0.26497
1609.598,0.82456,0.05692,0.58332
1609.683,0.16200,0.28061,-0.17784
1609.752,1.11406,-0.32337,-1.76841
1609.833,0.46133,-0.75095,-4.06590
1609.918,-2.15734,-3.37648,-2.35407
1609.995,0.92474,-0.20310,1.09380
1610.070,1.72068,1.07938,1.44150
1610.161,-1.59156,3.28480,0.34850
1610.230,-0.36397,1.19807,-2.65674
1610.315,-0.86228,1.37044,-3.03881
1610.386,0.04214,0.40169,-1.85062
1610.480,-4.77142,-0.19660,-1.97268
1610.545,5.36723,-3.30809,6.53841
1610.641,-2.47799,2.17747,1.24703
1610.704,0.99966,0.79925,0.55634
1610.789,1.05904,0.07654,-0.38266
1610.864,-0.17665,0.65197,-1.71200
1610.948,0.58416,-1.42750,-4.36587
1611.023,1.96012,-3.39468,-1.59477
1611.110,0.10584,-2.55768,-2.59173
1611.188,-1.14721,-3.72582,1.93208
1611.270,2.03741,-1.76566,4.33159
1611.344,-1.40248,2.43984,4.56928
1611.436,-2.80019,4.34905,4.69029
1611.498,-3.12771,2.75381,-1.16364
1611.584,6.21612,-4.77462,-4.82749
1611.664,-1.02914,-7.51703,3.58148
1611.742,-5.80698,6.75325,7.33059
1611.817,-0.88567,-0.30106,1.94314
1611.908,1.21451,-1.13546,1.72498
1611.977,-0.00761,1.72427,0.87362
1612.058,0.57248,1.52544,-3.88163
1612.133,1.99815,-1.94198,-2.54271
1612.220,1.37712,-3.78778,-3.15253
1612.295,1.79660,-0.93399,-0.95194
1612.376,-0.70453,-3.72179,1.54751
1612.451,-0.32092,-1.98941,2.83627
1612.549,-1.70777,1.62691,3.76163
1612.622,-2.21984,5.01666,4.50648
1612.699,-1.49351,3.51279,-0.38427
1612.772,2.89687,-6.13175,-5.95659
1612.853,-1.15949,-4.23532,4.07595
1612.928,-7.22138,6.32701,6.89366
1613.013,0.85579,-0.64769,2.48849
1613.096,-0.56084,-0.21300,-0.34362
1613.178,1.14417,0.08987,0.83810
1613.252,-0.72900,0.55426,-2.19145
1613.334,1.01115,-0.79278,-3.30822
1613.496,1.05082,-1.38765,-1.07795
1613.563,2.76287,-1.76641,-2.31896
1613.649,0.12620,-3.16980,-0.94131
1613.722,-4.48249,-3.43395,0.44482
1613.814,0.05726,-0.26832,2.57624
1613.882,-1.33872,0.69081,3.11645
1613.965,-2.49973,2.68876,2.02092
1614.044,0.48115,1.61942,-0.27588
1614.130,0.22613,0.02080,-3.37856
1614.202,-2.43638,1.35705,-1.17300
1614.286,1.79960,1.96879,3.51551
1614.367,-0.19503,1.30929,-2.33332
1614.453,-2.86263,-3.62389,-5.82168
1614.517,-1.09799,3.85801,5.41375
1614.596,-0.99151,0.47263,4.86536
1614.675,0.36710,-0.32576,1.03790
1614.761,-0.51958,0.82639,-0.43621
1614.835,0.92632,-0.22677,-0.28943
1614.920,0.52390,0.66545,-0.62123
1614.994,0.24459,0.16213,-1.19707
1615.084,1.52975,-0.02899,-2.83276
1615.152,0.59101,0.32872,0.21956
1615.248,-0.04410,-1.56602,-0.53596
1615.310,1.41114,-2.83448,-3.45520
1615.401,-0.71038,0.19183,-1.21085
1615.472,-0.50465,-1.99221,1.30908
1615.550,0.16836,-0.71333,2.63019
1615.636,-0.63482,0.99505,2.82352
1615.727,-1.74554,3.32327,2.77960
1615.787,0.54310,0.83252,-1.49147
1615.870,0.93433,-0.92812,-4.69107
1615.945,0.28326,4.18357,-0.44789
1616.036,-0.79527,-1.82000,1.55723
1616.110,-0.64078,0.28326,2.93473
1616.196,4.48618,-2.21636,1.66440
1616.265,-3.27414,1.26131,0.60386
1616.356,1.91062,-0.45978,3.14278
1616.422,-1.22397,-0.49246,-1.21262
1616.507,1.10665,0.00677,-1.69203
1616.586,1.69468,0.51410,0.43941
1616.664,-1.19787,-0.45710,-1.60810
1616.749,1.86381,-2.34034,-0.21249
1616.826,1.28201,-0.55785,-0.93031
1616.901,-1.71195,0.47844,-0.49389
1616.990,1.90130,-2.11995,2.30290
1617.057,0.85593,-0.05630,2.94578
1617.142,0.01704,-0.20274,2.90856
1617.220,-1.96337,1.26936,1.33761
1617.306,-0.90719,0.41589,-2.16746
1617.374,0.47510,0.43759,0.48807
1617.462,1.13641,0.82372,-0.99218
1617.534,-0.48523,0.97047,-0.54020
1617.625,-1.13643,1.07034,-0.34439
1617.695,0.44636,-2.24164,-1.66717
1617.779,-1.81422,4.05748,7.87600
1617.851,5.95143,-2.20356,1.93725
1617.936,-1.62892,0.70832,0.59910
