Timestamp, Data Source, Data, Display Value, Raw Value,
2017-03-21T12:20:34Z, Altimeter (Barometer), Pressure, 101.368309020996 kPa,101.368309,
2017-03-21T12:20:34Z, Magnetometer (raw), x,22.61456299,22.61456299,
2017-03-21T12:20:34Z, Magnetometer (raw), y,-35.43414307,-35.43414307,
2017-03-21T12:20:34Z, Magnetometer (raw), z,-379.425415,-379.425415,
2017-03-21T12:20:35Z, Acceleration (via Gravity), x,-0.589368522,-0.589368522,
2017-03-21T12:20:35Z, Acceleration (via Gravity), y,0.210987866,0.210987866,
2017-03-21T12:20:35Z, Acceleration (via Gravity), z,0.779826164,0.779826164,
2017-03-21T12:20:35Z, Acceleration (via User), x,-0.025972664,-0.025972664,
2017-03-21T12:20:35Z, Acceleration (via User), y,0.009608448,0.009608448,
2017-03-21T12:20:35Z, Acceleration (via User), z,0.023106564,0.023106564,
2017-03-21T12:20:35Z, Altimeter (Barometer), Relative Altitude, -56.3567237854004 Meters,-56.35672379,
2017-03-21T12:20:35Z, Altimeter (Barometer), Pressure, 101.36848449707 kPa,101.3684845,
2017-03-21T12:20:36Z, Altimeter (Barometer), Relative Altitude, -56.5215644836426 Meters,-56.52156448,
2017-03-21T12:20:36Z, Altimeter (Barometer), Pressure, 101.370460510254 kPa,101.3704605,
2017-03-21T12:20:36Z, Microphone, Left Channel Level, -6.369085 dB,-6.36909,
2017-03-21T12:20:36Z, Microphone, Right Channel Level, -6.369085 dB,-6.36909,
2017-03-21T12:20:36Z, Gyrometer (raw), x,0.037827274,0.037827274,
2017-03-21T12:20:36Z, Gyrometer (raw), y,0.036939376,0.036939376,
2017-03-21T12:20:36Z, Gyrometer (raw), z,-0.008462461,-0.008462461,
2017-03-21T12:20:37Z, Altimeter (Barometer), Relative Altitude, -56.5215644836426 Meters,-56.52156448,
2017-03-21T12:20:37Z, Altimeter (Barometer), Pressure, 101.370460510254 kPa,101.3704605,
2017-03-21T12:20:38Z, Altimeter (Barometer), Relative Altitude, -56.4230613708496 Meters,-56.42306137,
2017-03-21T12:20:38Z, Altimeter (Barometer), Pressure, 101.369277954102 kPa,101.369278,
2017-03-21T12:20:39Z, Altimeter (Barometer), Relative Altitude, -56.3728065490723 Meters,-56.37280655,
2017-03-21T12:20:39Z, Altimeter (Barometer), Pressure, 101.368682861328 kPa,101.3686829,
2017-03-21T12:20:39Z, Acceleration (via Gravity), x,-0.559251547,-0.559251547,
2017-03-21T12:20:39Z, Acceleration (via Gravity), y,0.208644986,0.208644986,
2017-03-21T12:20:39Z, Acceleration (via Gravity), z,0.802312255,0.802312255,
2017-03-21T12:20:39Z, Acceleration (via User), x,0.006700284,0.006700284,
2017-03-21T12:20:39Z, Acceleration (via User), y,-0.007167935,-0.007167935,
2017-03-21T12:20:39Z, Acceleration (via User), z,0.003428092,0.003428092,
2017-03-21T12:20:39Z, Magnetometer (raw), x,32.43899536,32.43899536,
2017-03-21T12:20:39Z, Magnetometer (raw), y,-36.00721741,-36.00721741,
2017-03-21T12:20:39Z, Magnetometer (raw), z,-386.7696228,-386.7696228,
2017-03-21T12:20:40Z, Altimeter (Barometer), Relative Altitude, -56.3677825927734 Meters,-56.36778259,
2017-03-21T12:20:40Z, Altimeter (Barometer), Pressure, 101.368614196777 kPa,101.3686142,
2017-03-21T12:20:41Z, Altimeter (Barometer), Relative Altitude, -56.3677825927734 Meters,-56.36778259,
2017-03-21T12:20:41Z, Altimeter (Barometer), Pressure, 101.368614196777 kPa,101.3686142,
2017-03-21T12:20:41Z, Microphone, Left Channel Level, -9.464431 dB,-9.46443,
2017-03-21T12:20:41Z, Microphone, Right Channel Level, -9.464431 dB,-9.46443,
2017-03-21T12:20:41Z, Gyrometer (raw), x,0.032832515,0.032832515,
2017-03-21T12:20:41Z, Gyrometer (raw), y,-0.02704227,-0.02704227,
2017-03-21T12:20:41Z, Gyrometer (raw), z,-0.007299458,-0.007299458,
2017-03-21T12:20:42Z, Altimeter (Barometer), Relative Altitude, -56.5084991455078 Meters,-56.50849915,
2017-03-21T12:20:42Z, Altimeter (Barometer), Pressure, 101.370307922363 kPa,101.3703079,
2017-03-21T12:20:42Z, Altimeter (Barometer), Relative Altitude, -56.6120223999023 Meters,-56.6120224,
2017-03-21T12:20:42Z, Altimeter (Barometer), Pressure, 101.371551513672 kPa,101.3715515,
2017-03-21T12:20:43Z, Altimeter (Barometer), Relative Altitude, -56.6542358398438 Meters,-56.65423584,
2017-03-21T12:20:43Z, Altimeter (Barometer), Pressure, 101.372062683105 kPa,101.3720627,
2017-03-21T12:20:44Z, Acceleration (via User), x,0.002629329,0.002629329,
2017-03-21T12:20:44Z, Acceleration (via User), y,0.000598264,0.000598264,
2017-03-21T12:20:44Z, Acceleration (via User), z,-0.006385551,-0.006385551,
2017-03-21T12:20:44Z, Acceleration (via Gravity), x,-0.498921454,-0.498921454,
2017-03-21T12:20:44Z, Acceleration (via Gravity), y,0.202175781,0.202175781,
2017-03-21T12:20:44Z, Acceleration (via Gravity), z,0.842735052,0.842735052,
2017-03-21T12:20:44Z, Magnetometer (raw), x,27.93908691,27.93908691,
2017-03-21T12:20:44Z, Magnetometer (raw), y,-35.90029907,-35.90029907,
2017-03-21T12:20:44Z, Magnetometer (raw), z,-390.5983887,-390.5983887,
2017-03-21T12:20:44Z, Altimeter (Barometer), Relative Altitude, -56.8301277160645 Meters,-56.83012772,
2017-03-21T12:20:44Z, Altimeter (Barometer), Pressure, 101.374168395996 kPa,101.3741684,
2017-03-21T12:20:45Z, Altimeter (Barometer), Relative Altitude, -57.058277130127 Meters,-57.05827713,
2017-03-21T12:20:45Z, Altimeter (Barometer), Pressure, 101.376914978027 kPa,101.376915,
2017-03-21T12:20:46Z, Altimeter (Barometer), Relative Altitude, -57.058277130127 Meters,-57.05827713,
2017-03-21T12:20:46Z, Altimeter (Barometer), Pressure, 101.376914978027 kPa,101.376915,
2017-03-21T12:20:46Z, Microphone, Left Channel Level, -0.09999937 dB,-0.0999994,
2017-03-21T12:20:46Z, Microphone, Right Channel Level, -0.09999937 dB,-0.0999994,
2017-03-21T12:20:46Z, Gyrometer (raw), x,0.020090355,0.020090355,
2017-03-21T12:20:46Z, Gyrometer (raw), y,-0.023628098,-0.023628098,
2017-03-21T12:20:46Z, Gyrometer (raw), z,-0.012688631,-0.012688631,
2017-03-21T12:20:47Z, Altimeter (Barometer), Relative Altitude, -56.9346542358398 Meters,-56.93465424,
2017-03-21T12:20:47Z, Altimeter (Barometer), Pressure, 101.375427246094 kPa,101.3754272,
2017-03-21T12:20:48Z, Acceleration (via Gravity), x,-0.495495349,-0.495495349,
2017-03-21T12:20:48Z, Acceleration (via Gravity), y,0.20293273,0.20293273,
2017-03-21T12:20:48Z, Acceleration (via Gravity), z,0.844572484,0.844572484,
2017-03-21T12:20:48Z, Acceleration (via User), x,0.00677159,0.00677159,
2017-03-21T12:20:48Z, Acceleration (via User), y,-0.001760851,-0.001760851,
2017-03-21T12:20:48Z, Acceleration (via User), z,-0.006346161,-0.006346161,
2017-03-21T12:20:48Z, Altimeter (Barometer), Relative Altitude, -56.7286148071289 Meters,-56.72861481,
2017-03-21T12:20:48Z, Altimeter (Barometer), Pressure, 101.372955322266 kPa,101.3729553,
2017-03-21T12:20:49Z, Altimeter (Barometer), Relative Altitude, -56.7235870361328 Meters,-56.72358704,
2017-03-21T12:20:49Z, Altimeter (Barometer), Pressure, 101.372901916504 kPa,101.3729019,
2017-03-21T12:20:49Z, Magnetometer (raw), x,32.19718933,32.19718933,
2017-03-21T12:20:49Z, Magnetometer (raw), y,-52.80392456,-52.80392456,
2017-03-21T12:20:49Z, Magnetometer (raw), z,-398.2124634,-398.2124634,
2017-03-21T12:20:50Z, Altimeter (Barometer), Relative Altitude, -56.7235870361328 Meters,-56.72358704,
2017-03-21T12:20:50Z, Altimeter (Barometer), Pressure, 101.372901916504 kPa,101.3729019,
2017-03-21T12:20:51Z, Altimeter (Barometer), Relative Altitude, -56.9517402648926 Meters,-56.95174026,
2017-03-21T12:20:51Z, Altimeter (Barometer), Pressure, 101.375640869141 kPa,101.3756409,
2017-03-21T12:20:51Z, Microphone, Left Channel Level, -2.657016 dB,-2.65702,
2017-03-21T12:20:51Z, Microphone, Right Channel Level, -2.657016 dB,-2.65702,
2017-03-21T12:20:51Z, Gyrometer (raw), x,0.038367097,0.038367097,
2017-03-21T12:20:51Z, Gyrometer (raw), y,-0.008979647,-0.008979647,
2017-03-21T12:20:51Z, Gyrometer (raw), z,-0.006244047,-0.006244047,
2017-03-21T12:20:52Z, Altimeter (Barometer), Relative Altitude, -57.0180740356445 Meters,-57.01807404,
2017-03-21T12:20:52Z, Altimeter (Barometer), Pressure, 101.376434326172 kPa,101.3764343,
2017-03-21T12:20:53Z, Acceleration (via Gravity), x,-0.495742381,-0.495742381,
2017-03-21T12:20:53Z, Acceleration (via Gravity), y,0.200649098,0.200649098,
2017-03-21T12:20:53Z, Acceleration (via Gravity), z,0.844973028,0.844973028,
2017-03-21T12:20:53Z, Acceleration (via User), x,0.005202821,0.005202821,
2017-03-21T12:20:53Z, Acceleration (via User), y,-0.002513723,-0.002513723,
2017-03-21T12:20:53Z, Acceleration (via User), z,-0.004610492,-0.004610492,
2017-03-21T12:20:53Z, Altimeter (Barometer), Relative Altitude, -57.0180740356445 Meters,-57.01807404,
2017-03-21T12:20:53Z, Altimeter (Barometer), Pressure, 101.376434326172 kPa,101.3764343,
2017-03-21T12:20:54Z, Altimeter (Barometer), Relative Altitude, -57.0180740356445 Meters,-57.01807404,
2017-03-21T12:20:54Z, Altimeter (Barometer), Pressure, 101.376426696777 kPa,101.3764267,
2017-03-21T12:20:54Z, Magnetometer (raw), x,41.81288147,41.81288147,
2017-03-21T12:20:54Z, Magnetometer (raw), y,-37.11070251,-37.11070251,
2017-03-21T12:20:54Z, Magnetometer (raw), z,-392.3179626,-392.3179626,
2017-03-21T12:20:55Z, Altimeter (Barometer), Relative Altitude, -57.0180740356445 Meters,-57.01807404,
2017-03-21T12:20:55Z, Altimeter (Barometer), Pressure, 101.376426696777 kPa,101.3764267,
2017-03-21T12:20:56Z, Altimeter (Barometer), Relative Altitude, -57.0220947265625 Meters,-57.02209473,
2017-03-21T12:20:56Z, Altimeter (Barometer), Pressure, 101.376480102539 kPa,101.3764801,
2017-03-21T12:20:56Z, Microphone, Left Channel Level, -2.172128 dB,-2.17213,
2017-03-21T12:20:56Z, Microphone, Right Channel Level, -2.172128 dB,-2.17213,
2017-03-21T12:20:56Z, Gyrometer (raw), x,0.028568528,0.028568528,
2017-03-21T12:20:56Z, Gyrometer (raw), y,-0.024880582,-0.024880582,
2017-03-21T12:20:56Z, Gyrometer (raw), z,-0.00411778,-0.00411778,
2017-03-21T12:20:57Z, Altimeter (Barometer), Relative Altitude, -57.0432014465332 Meters,-57.04320145,
2017-03-21T12:20:57Z, Altimeter (Barometer), Pressure, 101.376731872559 kPa,101.3767319,
2017-03-21T12:20:57Z, Acceleration (via Gravity), x,-0.494055122,-0.494055122,
2017-03-21T12:20:57Z, Acceleration (via Gravity), y,0.206231385,0.206231385,
2017-03-21T12:20:57Z, Acceleration (via Gravity), z,0.844617128,0.844617128,
2017-03-21T12:20:57Z, Acceleration (via User), x,-0.001840249,-0.001840249,
2017-03-21T12:20:57Z, Acceleration (via User), y,-0.004449157,-0.004449157,
2017-03-21T12:20:57Z, Acceleration (via User), z,-0.002087858,-0.002087858,
2017-03-21T12:20:58Z, Altimeter (Barometer), Relative Altitude, -57.0723495483398 Meters,-57.07234955,
2017-03-21T12:20:58Z, Altimeter (Barometer), Pressure, 101.377075195312 kPa,101.3770752,
2017-03-21T12:20:59Z, Altimeter (Barometer), Relative Altitude, -57.1014938354492 Meters,-57.10149384,
2017-03-21T12:20:59Z, Altimeter (Barometer), Pressure, 101.377433776855 kPa,101.3774338,
2017-03-21T12:20:59Z, Magnetometer (raw), x,37.28907776,37.28907776,
2017-03-21T12:20:59Z, Magnetometer (raw), y,-60.92628479,-60.92628479,
2017-03-21T12:20:59Z, Magnetometer (raw), z,-401.6392212,-401.6392212,
2017-03-21T12:20:59Z, Altimeter (Barometer), Relative Altitude, -57.1477279663086 Meters,-57.14772797,
2017-03-21T12:20:59Z, Altimeter (Barometer), Pressure, 101.377983093262 kPa,101.3779831,
2017-03-21T12:21:00Z, Altimeter (Barometer), Relative Altitude, -57.1477279663086 Meters,-57.14772797,
2017-03-21T12:21:00Z, Altimeter (Barometer), Pressure, 101.377983093262 kPa,101.3779831,
2017-03-21T12:21:01Z, Microphone, Left Channel Level, -1.889803 dB,-1.8898,
2017-03-21T12:21:01Z, Microphone, Right Channel Level, -1.889803 dB,-1.8898,
2017-03-21T12:21:01Z, Gyrometer (raw), x,0.04687563,0.04687563,
2017-03-21T12:21:01Z, Gyrometer (raw), y,-0.009137039,-0.009137039,
2017-03-21T12:21:01Z, Gyrometer (raw), z,-0.000876446,-0.000876446,
2017-03-21T12:21:01Z, Altimeter (Barometer), Relative Altitude, -57.0954627990723 Meters,-57.0954628,
2017-03-21T12:21:01Z, Altimeter (Barometer), Pressure, 101.37735748291 kPa,101.3773575,
2017-03-21T12:21:02Z, Acceleration (via User), x,-0.000410419,-0.000410419,
2017-03-21T12:21:02Z, Acceleration (via User), y,9.74968E-05,9.75E-05,
2017-03-21T12:21:02Z, Acceleration (via User), z,-0.01000452,-0.01000452,
2017-03-21T12:21:02Z, Acceleration (via Gravity), x,-0.494432122,-0.494432122,
2017-03-21T12:21:02Z, Acceleration (via Gravity), y,0.205148473,0.205148473,
2017-03-21T12:21:02Z, Acceleration (via Gravity), z,0.844660282,0.844660282,
2017-03-21T12:21:02Z, Altimeter (Barometer), Relative Altitude, -57.0844078063965 Meters,-57.08440781,
2017-03-21T12:21:02Z, Altimeter (Barometer), Pressure, 101.377227783203 kPa,101.3772278,
2017-03-21T12:21:03Z, Altimeter (Barometer), Relative Altitude, -57.0823974609375 Meters,-57.08239746,
2017-03-21T12:21:03Z, Altimeter (Barometer), Pressure, 101.377212524414 kPa,101.3772125,
2017-03-21T12:21:04Z, Altimeter (Barometer), Relative Altitude, -57.0823974609375 Meters,-57.08239746,
2017-03-21T12:21:04Z, Altimeter (Barometer), Pressure, 101.377212524414 kPa,101.3772125,
2017-03-21T12:21:04Z, Magnetometer (raw), x,35.41487122,35.41487122,
2017-03-21T12:21:04Z, Magnetometer (raw), y,-60.12089539,-60.12089539,
2017-03-21T12:21:04Z, Magnetometer (raw), z,-399.9104614,-399.9104614,
2017-03-21T12:21:05Z, Altimeter (Barometer), Relative Altitude, -57.1386795043945 Meters,-57.1386795,
2017-03-21T12:21:05Z, Altimeter (Barometer), Pressure, 101.377883911133 kPa,101.3778839,
2017-03-21T12:21:06Z, Altimeter (Barometer), Relative Altitude, -57.1386795043945 Meters,-57.1386795,
2017-03-21T12:21:06Z, Altimeter (Barometer), Pressure, 101.377883911133 kPa,101.3778839,
2017-03-21T12:21:06Z, Acceleration (via Gravity), x,-0.49185279,-0.49185279,
2017-03-21T12:21:06Z, Acceleration (via Gravity), y,0.204460293,0.204460293,
2017-03-21T12:21:06Z, Acceleration (via Gravity), z,0.846331358,0.846331358,
2017-03-21T12:21:06Z, Acceleration (via User), x,0.00319008,0.00319008,
2017-03-21T12:21:06Z, Acceleration (via User), y,-0.001060629,-0.001060629,
2017-03-21T12:21:06Z, Acceleration (via User), z,-0.003893642,-0.003893642,
2017-03-21T12:21:06Z, Microphone, Left Channel Level, -10.34025 dB,-10.3402,
2017-03-21T12:21:06Z, Microphone, Right Channel Level, -10.34025 dB,-10.3402,
2017-03-21T12:21:06Z, Gyrometer (raw), x,0.030829552,0.030829552,
2017-03-21T12:21:06Z, Gyrometer (raw), y,-0.015276158,-0.015276158,
2017-03-21T12:21:06Z, Gyrometer (raw), z,-0.007327954,-0.007327954,
2017-03-21T12:21:07Z, Altimeter (Barometer), Relative Altitude, -57.0954627990723 Meters,-57.0954628,
2017-03-21T12:21:07Z, Altimeter (Barometer), Pressure, 101.37735748291 kPa,101.3773575,
2017-03-21T12:21:08Z, Altimeter (Barometer), Relative Altitude, -57.0954627990723 Meters,-57.0954628,
2017-03-21T12:21:08Z, Altimeter (Barometer), Pressure, 101.37735748291 kPa,101.3773575,
2017-03-21T12:21:09Z, Altimeter (Barometer), Relative Altitude, -57.0974731445312 Meters,-57.09747314,
2017-03-21T12:21:09Z, Altimeter (Barometer), Pressure, 101.377388000488 kPa,101.377388,
2017-03-21T12:21:09Z, Magnetometer (raw), x,41.86306763,41.86306763,
2017-03-21T12:21:09Z, Magnetometer (raw), y,-61.932724,-61.932724,
2017-03-21T12:21:09Z, Magnetometer (raw), z,-397.291687,-397.291687,
2017-03-21T12:21:10Z, Altimeter (Barometer), Relative Altitude, -57.1396865844727 Meters,-57.13968658,
2017-03-21T12:21:10Z, Altimeter (Barometer), Pressure, 101.377899169922 kPa,101.3778992,
2017-03-21T12:21:11Z, Acceleration (via Gravity), x,-0.491850913,-0.491850913,
2017-03-21T12:21:11Z, Acceleration (via Gravity), y,0.203528374,0.203528374,
2017-03-21T12:21:11Z, Acceleration (via Gravity), z,0.846557081,0.846557081,
2017-03-21T12:21:11Z, Acceleration (via User), x,0.008330418,0.008330418,
2017-03-21T12:21:11Z, Acceleration (via User), y,-0.004675842,-0.004675842,
2017-03-21T12:21:11Z, Acceleration (via User), z,-0.00741522,-0.00741522,
2017-03-21T12:21:11Z, Altimeter (Barometer), Relative Altitude, -57.1718482971191 Meters,-57.1718483,
2017-03-21T12:21:11Z, Altimeter (Barometer), Pressure, 101.378280639648 kPa,101.3782806,
2017-03-21T12:21:11Z, Microphone, Left Channel Level, -14.032 dB,-14.032,
2017-03-21T12:21:11Z, Microphone, Right Channel Level, -14.032 dB,-14.032,
2017-03-21T12:21:11Z, Gyrometer (raw), x,0.032923063,0.032923063,
2017-03-21T12:21:11Z, Gyrometer (raw), y,-0.021660022,-0.021660022,
2017-03-21T12:21:11Z, Gyrometer (raw), z,-0.012644423,-0.012644423,
2017-03-21T12:21:12Z, Altimeter (Barometer), Relative Altitude, -57.1819000244141 Meters,-57.18190002,
2017-03-21T12:21:12Z, Altimeter (Barometer), Pressure, 101.378402709961 kPa,101.3784027,
2017-03-21T12:21:13Z, Altimeter (Barometer), Relative Altitude, -57.1999893188477 Meters,-57.19998932,
2017-03-21T12:21:13Z, Altimeter (Barometer), Pressure, 101.378616333008 kPa,101.3786163,
2017-03-21T12:21:13Z, GPS, Enabled, Yes, true,
2017-03-21T12:21:13Z, GPS, Authorisation Status, Authorised When In Use, Authorised When In Use,
2017-03-21T12:21:13Z, GPS, Latitude,40.70783274,40.70783274,
2017-03-21T12:21:13Z, GPS, Longitude,-74.00412576,-74.00412576,
2017-03-21T12:21:13Z, GPS, Altitude, 26.73333358764648 Meters,26.73333359,
2017-03-21T12:21:13Z, GPS, Floor, No Data, NULL,
2017-03-21T12:21:13Z, GPS, Horizontal Accuracy,2,000.108040655036 Meters,2000.108041
2017-03-21T12:21:13Z, GPS, Vertical Accuracy, 11.22801535701755 Meters,11.22801536,
2017-03-21T12:21:13Z, GPS, Enabled, Yes, true,
2017-03-21T12:21:13Z, GPS, Authorisation Status, Authorised When In Use, Authorised When In Use,
2017-03-21T12:21:13Z, GPS, Latitude,40.7061922,40.7061922,
2017-03-21T12:21:13Z, GPS, Longitude,-74.00128926,-74.00128926,
2017-03-21T12:21:13Z, GPS, Altitude, 26.73333358764648 Meters,26.73333359,
2017-03-21T12:21:13Z, GPS, Floor, No Data, NULL,
2017-03-21T12:21:13Z, GPS, Horizontal Accuracy,2,000.108040655042 Meters,2000.108041
2017-03-21T12:21:13Z, GPS, Vertical Accuracy, 11.22801535701755 Meters,11.22801536,
2017-03-21T12:21:13Z, GPS, Enabled, Yes, true,
2017-03-21T12:21:13Z, GPS, Authorisation Status, Authorised When In Use, Authorised When In Use,
2017-03-21T12:21:13Z, GPS, Latitude,40.70487979,40.70487979,
2017-03-21T12:21:13Z, GPS, Longitude,-73.9990201,-73.9990201,
2017-03-21T12:21:13Z, GPS, Altitude, 26.73333358764648 Meters,26.73333359,
2017-03-21T12:21:13Z, GPS, Floor, No Data, NULL,
2017-03-21T12:21:13Z, GPS, Horizontal Accuracy,2,000.108040655042 Meters,2000.108041
2017-03-21T12:21:13Z, GPS, Vertical Accuracy, 11.22801535701755 Meters,11.22801536,
2017-03-21T12:21:14Z, Altimeter (Barometer), Relative Altitude, -57.291446685791 Meters,-57.29144669,
2017-03-21T12:21:14Z, Altimeter (Barometer), Pressure, 101.37971496582 kPa,101.379715,
2017-03-21T12:21:14Z, Magnetometer (raw), x,42.81207275,42.81207275,
2017-03-21T12:21:14Z, Magnetometer (raw), y,-87.92633057,-87.92633057,
2017-03-21T12:21:14Z, Magnetometer (raw), z,-441.1226807,-441.1226807,
2017-03-21T12:21:15Z, Altimeter (Barometer), Relative Altitude, -57.3989868164062 Meters,-57.39898682,
2017-03-21T12:21:15Z, Altimeter (Barometer), Pressure, 101.381004333496 kPa,101.3810043,
2017-03-21T12:21:15Z, Acceleration (via Gravity), x,-0.419020444,-0.419020444,
2017-03-21T12:21:15Z, Acceleration (via Gravity), y,0.19502084,0.19502084,
2017-03-21T12:21:15Z, Acceleration (via Gravity), z,0.886785626,0.886785626,
2017-03-21T12:21:15Z, Acceleration (via User), x,0.02030829,0.02030829,
2017-03-21T12:21:15Z, Acceleration (via User), y,0.003511271,0.003511271,
2017-03-21T12:21:15Z, Acceleration (via User), z,0.015970116,0.015970116,
2017-03-21T12:21:16Z, Altimeter (Barometer), Relative Altitude, -57.4703407287598 Meters,-57.47034073,
2017-03-21T12:21:16Z, Altimeter (Barometer), Pressure, 101.381866455078 kPa,101.3818665,
2017-03-21T12:21:16Z, Microphone, Left Channel Level, -6.483749 dB,-6.48375,
2017-03-21T12:21:16Z, Microphone, Right Channel Level, -6.483749 dB,-6.48375,
2017-03-21T12:21:16Z, Gyrometer (raw), x,0.02146854,0.02146854,
2017-03-21T12:21:16Z, Gyrometer (raw), y,0.007248858,0.007248858,
2017-03-21T12:21:16Z, Gyrometer (raw), z,-0.006335927,-0.006335927,
2017-03-21T12:21:17Z, Altimeter (Barometer), Relative Altitude, -57.6261177062988 Meters,-57.62611771,
2017-03-21T12:21:17Z, Altimeter (Barometer), Pressure, 101.383743286133 kPa,101.3837433,
2017-03-21T12:21:17Z, Altimeter (Barometer), Relative Altitude, -57.8914337158203 Meters,-57.89143372,
2017-03-21T12:21:17Z, Altimeter (Barometer), Pressure, 101.386932373047 kPa,101.3869324,
2017-03-21T12:21:18Z, Altimeter (Barometer), Relative Altitude, -58.1316223144531 Meters,-58.13162231,
2017-03-21T12:21:18Z, Altimeter (Barometer), Pressure, 101.38981628418 kPa,101.3898163,
2017-03-21T12:21:19Z, Magnetometer (raw), x,57.57281494,57.57281494,
2017-03-21T12:21:19Z, Magnetometer (raw), y,-102.1835938,-102.1835938,
2017-03-21T12:21:19Z, Magnetometer (raw), z,-431.3826904,-431.3826904,
2017-03-21T12:21:19Z, Altimeter (Barometer), Relative Altitude, -58.299446105957 Meters,-58.29944611,
2017-03-21T12:21:19Z, Altimeter (Barometer), Pressure, 101.39183807373 kPa,101.3918381,
2017-03-21T12:21:20Z, Acceleration (via Gravity), x,-0.388301551,-0.388301551,
2017-03-21T12:21:20Z, Acceleration (via Gravity), y,0.191891611,0.191891611,
2017-03-21T12:21:20Z, Acceleration (via Gravity), z,0.90133208,0.90133208,
2017-03-21T12:21:20Z, Acceleration (via User), x,0.025264448,0.025264448,
2017-03-21T12:21:20Z, Acceleration (via User), y,-0.006497328,-0.006497328,
2017-03-21T12:21:20Z, Acceleration (via User), z,-0.041560344,-0.041560344,
2017-03-21T12:21:20Z, Altimeter (Barometer), Relative Altitude, -58.4381256103516 Meters,-58.43812561,
2017-03-21T12:21:20Z, Altimeter (Barometer), Pressure, 101.393501281738 kPa,101.3935013,
2017-03-21T12:21:21Z, GPS, Enabled, Yes, true,
2017-03-21T12:21:21Z, GPS, Authorisation Status, Authorised When In Use, Authorised When In Use,
2017-03-21T12:21:21Z, GPS, Latitude,40.70738431,40.70738431,
2017-03-21T12:21:21Z, GPS, Longitude,-74.00335125,-74.00335125,
2017-03-21T12:21:21Z, GPS, Altitude, 26.73333358764648 Meters,26.73333359,
2017-03-21T12:21:21Z, GPS, Floor, No Data, NULL,
2017-03-21T12:21:21Z, GPS, Horizontal Accuracy,2,000 Meters,2000
2017-03-21T12:21:21Z, GPS, Vertical Accuracy, 11.22801535701755 Meters,11.22801536,
2017-03-21T12:21:21Z, GPS, Enabled, Yes, true,
2017-03-21T12:21:21Z, GPS, Authorisation Status, Authorised When In Use, Authorised When In Use,
2017-03-21T12:21:21Z, GPS, Latitude,40.70863448,40.70863448,
2017-03-21T12:21:21Z, GPS, Longitude,-74.00551322,-74.00551322,
2017-03-21T12:21:21Z, GPS, Altitude, 26.73333358764648 Meters,26.73333359,
2017-03-21T12:21:21Z, GPS, Floor, No Data, NULL,
2017-03-21T12:21:21Z, GPS, Horizontal Accuracy,2,000 Meters,2000
2017-03-21T12:21:21Z, GPS, Vertical Accuracy, 11.22801535701755 Meters,11.22801536,
2017-03-21T12:21:21Z, GPS, Enabled, Yes, true,
2017-03-21T12:21:21Z, GPS, Authorisation Status, Authorised When In Use, Authorised When In Use,
2017-03-21T12:21:21Z, GPS, Latitude,40.70925957,40.70925957,
2017-03-21T12:21:21Z, GPS, Longitude,-74.00659421,-74.00659421,
2017-03-21T12:21:21Z, GPS, Altitude, 26.73333358764648 Meters,26.73333359,
2017-03-21T12:21:21Z, GPS, Floor, No Data, NULL,
2017-03-21T12:21:21Z, GPS, Horizontal Accuracy,2,000 Meters,2000
2017-03-21T12:21:21Z, GPS, Vertical Accuracy, 11.22801535701755 Meters,11.22801536,
2017-03-21T12:21:21Z, Altimeter (Barometer), Relative Altitude, -58.541633605957 Meters,-58.54163361,
2017-03-21T12:21:21Z, Altimeter (Barometer), Pressure, 101.394744873047 kPa,101.3947449,
2017-03-21T12:21:21Z, Microphone, Left Channel Level, -3.938652 dB,-3.93865,
2017-03-21T12:21:21Z, Microphone, Right Channel Level, -3.938652 dB,-3.93865,
2017-03-21T12:21:21Z, Gyrometer (raw), x,0.005303952,0.005303952,
2017-03-21T12:21:21Z, Gyrometer (raw), y,-0.01480398,-0.01480398,
2017-03-21T12:21:21Z, Gyrometer (raw), z,-0.023430758,-0.023430758,
2017-03-21T12:21:22Z, Altimeter (Barometer), Relative Altitude, -58.5647468566895 Meters,-58.56474686,
2017-03-21T12:21:22Z, Altimeter (Barometer), Pressure, 101.395027160645 kPa,101.3950272,
2017-03-21T12:21:23Z, Altimeter (Barometer), Relative Altitude, -58.5647468566895 Meters,-58.56474686,
2017-03-21T12:21:23Z, Altimeter (Barometer), Pressure, 101.395027160645 kPa,101.3950272,
2017-03-21T12:21:24Z, Altimeter (Barometer), Relative Altitude, -58.4833488464355 Meters,-58.48334885,
2017-03-21T12:21:24Z, Altimeter (Barometer), Pressure, 101.394050598145 kPa,101.3940506,
2017-03-21T12:21:24Z, Acceleration (via Gravity), x,-0.437589169,-0.437589169,
2017-03-21T12:21:24Z, Acceleration (via Gravity), y,0.191171542,0.191171542,
2017-03-21T12:21:24Z, Acceleration (via Gravity), z,0.878617764,0.878617764,
2017-03-21T12:21:24Z, Acceleration (via User), x,-0.020449169,-0.020449169,
2017-03-21T12:21:24Z, Acceleration (via User), y,-0.004068276,-0.004068276,
2017-03-21T12:21:24Z, Acceleration (via User), z,-0.006272788,-0.006272788,
2017-03-21T12:21:24Z, Magnetometer (raw), x,17.07754517,17.07754517,
2017-03-21T12:21:24Z, Magnetometer (raw), y,-22.44558716,-22.44558716,
