Timestamp, Data Source, Data, Display Value, Raw Value,
2017-03-20T23:58:08Z, Altimeter (Barometer), Pressure, 101.597045898438 kPa,101.5970459,
2017-03-20T23:58:09Z, Altimeter (Barometer), Relative Altitude, -42.5087966918945 Meters,-42.50879669,
2017-03-20T23:58:09Z, Altimeter (Barometer), Pressure, 101.597045898438 kPa,101.5970459,
2017-03-20T23:58:10Z, Altimeter (Barometer), Relative Altitude, -42.5629730224609 Meters,-42.56297302,
2017-03-20T23:58:10Z, Altimeter (Barometer), Pressure, 101.597709655762 kPa,101.5977097,
2017-03-20T23:58:11Z, Microphone, Left Channel Level, -14.75048 dB,-14.7505,
2017-03-20T23:58:11Z, Microphone, Right Channel Level, -14.75048 dB,-14.7505,
2017-03-20T23:58:11Z, Gyrometer (raw), x,0.029696377,0.029696377,
2017-03-20T23:58:11Z, Gyrometer (raw), y,-0.021655761,-0.021655761,
2017-03-20T23:58:11Z, Gyrometer (raw), z,-0.008387892,-0.008387892,
2017-03-20T23:58:11Z, Altimeter (Barometer), Relative Altitude, -42.5940780639648 Meters,-42.59407806,
2017-03-20T23:58:11Z, Altimeter (Barometer), Pressure, 101.598075866699 kPa,101.5980759,
2017-03-20T23:58:11Z, Magnetometer (raw), x,92.48275757,92.48275757,
2017-03-20T23:58:11Z, Magnetometer (raw), y,7.75012207,7.75012207,
2017-03-20T23:58:11Z, Magnetometer (raw), z,-450.603302,-450.603302,
2017-03-20T23:58:11Z, GPS, Enabled, Yes, true,
2017-03-20T23:58:11Z, GPS, Authorisation Status, Authorised When In Use, Authorised When In Use,
2017-03-20T23:58:11Z, GPS, Latitude,40.73192677,40.73192677,
2017-03-20T23:58:11Z, GPS, Longitude,-74.0007582,-74.0007582,
2017-03-20T23:58:11Z, GPS, Altitude, 10 Meters,10,
2017-03-20T23:58:11Z, GPS, Floor, No Data, NULL,
2017-03-20T23:58:11Z, GPS, Horizontal Accuracy, 99.66933369766122 Meters,99.6693337,
2017-03-20T23:58:11Z, GPS, Vertical Accuracy, 17.41815928705496 Meters,17.41815929,
2017-03-20T23:58:12Z, Acceleration (via Gravity), x,-0.594011903,-0.594011903,
2017-03-20T23:58:12Z, Acceleration (via Gravity), y,0.273812741,0.273812741,
2017-03-20T23:58:12Z, Acceleration (via Gravity), z,0.756423473,0.756423473,
2017-03-20T23:58:12Z, Acceleration (via User), x,0.004137642,0.004137642,
2017-03-20T23:58:12Z, Acceleration (via User), y,-0.001290775,-0.001290775,
2017-03-20T23:58:12Z, Acceleration (via User), z,-0.003158065,-0.003158065,
2017-03-20T23:58:12Z, Altimeter (Barometer), Relative Altitude, -42.5940780639648 Meters,-42.59407806,
2017-03-20T23:58:12Z, Altimeter (Barometer), Pressure, 101.598075866699 kPa,101.5980759,
2017-03-20T23:58:13Z, Altimeter (Barometer), Relative Altitude, -42.5940780639648 Meters,-42.59407806,
2017-03-20T23:58:13Z, Altimeter (Barometer), Pressure, 101.598075866699 kPa,101.5980759,
2017-03-20T23:58:14Z, Altimeter (Barometer), Relative Altitude, -42.5840454101562 Meters,-42.58404541,
2017-03-20T23:58:14Z, Altimeter (Barometer), Pressure, 101.597961425781 kPa,101.5979614,
2017-03-20T23:58:15Z, Altimeter (Barometer), Relative Altitude, -42.5840454101562 Meters,-42.58404541,
2017-03-20T23:58:15Z, Altimeter (Barometer), Pressure, 101.597961425781 kPa,101.5979614,
2017-03-20T23:58:15Z, Microphone, Left Channel Level, -17.14727 dB,-17.1473,
2017-03-20T23:58:15Z, Microphone, Right Channel Level, -17.14727 dB,-17.1473,
2017-03-20T23:58:16Z, Altimeter (Barometer), Relative Altitude, -42.5840454101562 Meters,-42.58404541,
2017-03-20T23:58:16Z, Altimeter (Barometer), Pressure, 101.597961425781 kPa,101.5979614,
2017-03-20T23:58:16Z, Gyrometer (raw), x,0.036112731,0.036112731,
2017-03-20T23:58:16Z, Gyrometer (raw), y,-0.020671723,-0.020671723,
2017-03-20T23:58:16Z, Gyrometer (raw), z,-0.008365788,-0.008365788,
2017-03-20T23:58:16Z, Magnetometer (raw), x,89.10884094,89.10884094,
2017-03-20T23:58:16Z, Magnetometer (raw), y,8.839324951,8.839324951,
2017-03-20T23:58:16Z, Magnetometer (raw), z,-446.4740601,-446.4740601,
2017-03-20T23:58:16Z, Acceleration (via Gravity), x,-0.59427911,-0.59427911,
2017-03-20T23:58:16Z, Acceleration (via Gravity), y,0.274799854,0.274799854,
2017-03-20T23:58:16Z, Acceleration (via Gravity), z,0.755855381,0.755855381,
2017-03-20T23:58:16Z, Acceleration (via User), x,0.005930748,0.005930748,
2017-03-20T23:58:16Z, Acceleration (via User), y,-0.002522007,-0.002522007,
2017-03-20T23:58:16Z, Acceleration (via User), z,-0.001872836,-0.001872836,
2017-03-20T23:58:17Z, Altimeter (Barometer), Relative Altitude, -42.5609664916992 Meters,-42.56096649,
2017-03-20T23:58:17Z, Altimeter (Barometer), Pressure, 101.597679138184 kPa,101.5976791,
2017-03-20T23:58:17Z, Altimeter (Barometer), Relative Altitude, -42.5609664916992 Meters,-42.56096649,
2017-03-20T23:58:17Z, Altimeter (Barometer), Pressure, 101.597679138184 kPa,101.5976791,
2017-03-20T23:58:18Z, Altimeter (Barometer), Relative Altitude, -42.6592903137207 Meters,-42.65929031,
2017-03-20T23:58:18Z, Altimeter (Barometer), Pressure, 101.598861694336 kPa,101.5988617,
2017-03-20T23:58:19Z, Altimeter (Barometer), Relative Altitude, -42.6813621520996 Meters,-42.68136215,
2017-03-20T23:58:19Z, Altimeter (Barometer), Pressure, 101.599136352539 kPa,101.5991364,
2017-03-20T23:58:20Z, Altimeter (Barometer), Relative Altitude, -42.6813621520996 Meters,-42.68136215,
2017-03-20T23:58:20Z, Altimeter (Barometer), Pressure, 101.599136352539 kPa,101.5991364,
2017-03-20T23:58:20Z, GPS, Enabled, Yes, true,
2017-03-20T23:58:20Z, GPS, Authorisation Status, Authorised When In Use, Authorised When In Use,
2017-03-20T23:58:20Z, GPS, Latitude,40.73192573,40.73192573,
2017-03-20T23:58:20Z, GPS, Longitude,-74.00075952,-74.00075952,
2017-03-20T23:58:20Z, GPS, Altitude, 10 Meters,10,
2017-03-20T23:58:20Z, GPS, Floor, No Data, NULL,
2017-03-20T23:58:20Z, GPS, Horizontal Accuracy, 99.66937445912781 Meters,99.66937446,
2017-03-20T23:58:20Z, GPS, Vertical Accuracy, 17.41815928705496 Meters,17.41815929,
2017-03-20T23:58:21Z, Microphone, Left Channel Level, -15.33864 dB,-15.3386,
2017-03-20T23:58:21Z, Microphone, Right Channel Level, -15.33864 dB,-15.3386,
2017-03-20T23:58:21Z, Acceleration (via Gravity), x,-0.594765067,-0.594765067,
2017-03-20T23:58:21Z, Acceleration (via Gravity), y,0.2739802,0.2739802,
2017-03-20T23:58:21Z, Acceleration (via Gravity), z,0.755770743,0.755770743,
2017-03-20T23:58:21Z, Acceleration (via User), x,0.004188877,0.004188877,
2017-03-20T23:58:21Z, Acceleration (via User), y,-0.003075658,-0.003075658,
2017-03-20T23:58:21Z, Acceleration (via User), z,-0.004778903,-0.004778903,
2017-03-20T23:58:21Z, Gyrometer (raw), x,0.037179327,0.037179327,
2017-03-20T23:58:21Z, Gyrometer (raw), y,-0.017540112,-0.017540112,
2017-03-20T23:58:21Z, Gyrometer (raw), z,-0.001964614,-0.001964614,
2017-03-20T23:58:21Z, Magnetometer (raw), x,75.61380005,75.61380005,
2017-03-20T23:58:21Z, Magnetometer (raw), y,13.79711914,13.79711914,
2017-03-20T23:58:21Z, Magnetometer (raw), z,-431.9778137,-431.9778137,
2017-03-20T23:58:21Z, Altimeter (Barometer), Relative Altitude, -42.8388748168945 Meters,-42.83887482,
2017-03-20T23:58:21Z, Altimeter (Barometer), Pressure, 101.601020812988 kPa,101.6010208,
2017-03-20T23:58:22Z, Altimeter (Barometer), Relative Altitude, -42.8388748168945 Meters,-42.83887482,
2017-03-20T23:58:22Z, Altimeter (Barometer), Pressure, 101.601020812988 kPa,101.6010208,
2017-03-20T23:58:23Z, Altimeter (Barometer), Relative Altitude, -42.7967376708984 Meters,-42.79673767,
2017-03-20T23:58:23Z, Altimeter (Barometer), Pressure, 101.600524902344 kPa,101.6005249,
2017-03-20T23:58:24Z, Altimeter (Barometer), Relative Altitude, -42.7686462402344 Meters,-42.76864624,
2017-03-20T23:58:24Z, Altimeter (Barometer), Pressure, 101.60018157959 kPa,101.6001816,
2017-03-20T23:58:25Z, Altimeter (Barometer), Relative Altitude, -42.7836990356445 Meters,-42.78369904,
2017-03-20T23:58:25Z, Altimeter (Barometer), Pressure, 101.600364685059 kPa,101.6003647,
2017-03-20T23:58:25Z, Acceleration (via Gravity), x,-0.594478309,-0.594478309,
2017-03-20T23:58:25Z, Acceleration (via Gravity), y,0.27404201,0.27404201,
2017-03-20T23:58:25Z, Acceleration (via Gravity), z,0.755973876,0.755973876,
2017-03-20T23:58:25Z, Acceleration (via User), x,0.00474135,0.00474135,
2017-03-20T23:58:25Z, Acceleration (via User), y,-0.002206683,-0.002206683,
2017-03-20T23:58:25Z, Acceleration (via User), z,-0.004951564,-0.004951564,
2017-03-20T23:58:26Z, Microphone, Left Channel Level, -15.11236 dB,-15.1124,
2017-03-20T23:58:26Z, Microphone, Right Channel Level, -15.11236 dB,-15.1124,
2017-03-20T23:58:26Z, Gyrometer (raw), x,0.032964608,0.032964608,
2017-03-20T23:58:26Z, Gyrometer (raw), y,-0.016352342,-0.016352342,
2017-03-20T23:58:26Z, Gyrometer (raw), z,-0.009452358,-0.009452358,
2017-03-20T23:58:26Z, Altimeter (Barometer), Relative Altitude, -42.7836990356445 Meters,-42.78369904,
2017-03-20T23:58:26Z, Altimeter (Barometer), Pressure, 101.600364685059 kPa,101.6003647,
2017-03-20T23:58:26Z, Magnetometer (raw), x,112.2138062,112.2138062,
2017-03-20T23:58:26Z, Magnetometer (raw), y,13.80584717,13.80584717,
2017-03-20T23:58:26Z, Magnetometer (raw), z,-467.4161682,-467.4161682,
2017-03-20T23:58:27Z, Altimeter (Barometer), Relative Altitude, -42.7917251586914 Meters,-42.79172516,
2017-03-20T23:58:27Z, Altimeter (Barometer), Pressure, 101.600456237793 kPa,101.6004562,
2017-03-20T23:58:28Z, Altimeter (Barometer), Relative Altitude, -42.7917251586914 Meters,-42.79172516,
2017-03-20T23:58:28Z, Altimeter (Barometer), Pressure, 101.600456237793 kPa,101.6004562,
2017-03-20T23:58:29Z, Altimeter (Barometer), Relative Altitude, -42.6492576599121 Meters,-42.64925766,
2017-03-20T23:58:29Z, Altimeter (Barometer), Pressure, 101.598739624023 kPa,101.5987396,
2017-03-20T23:58:30Z, Acceleration (via Gravity), x,-0.594660342,-0.594660342,
2017-03-20T23:58:30Z, Acceleration (via Gravity), y,0.275911331,0.275911331,
2017-03-20T23:58:30Z, Acceleration (via Gravity), z,0.755150318,0.755150318,
2017-03-20T23:58:30Z, Acceleration (via User), x,0.005014932,0.005014932,
2017-03-20T23:58:30Z, Acceleration (via User), y,-0.001909258,-0.001909258,
2017-03-20T23:58:30Z, Acceleration (via User), z,-0.004066971,-0.004066971,
2017-03-20T23:58:30Z, Altimeter (Barometer), Relative Altitude, -42.6492576599121 Meters,-42.64925766,
2017-03-20T23:58:30Z, Altimeter (Barometer), Pressure, 101.598739624023 kPa,101.5987396,
2017-03-20T23:58:31Z, Microphone, Left Channel Level, -14.42876 dB,-14.4288,
2017-03-20T23:58:31Z, Microphone, Right Channel Level, -14.42876 dB,-14.4288,
2017-03-20T23:58:31Z, Altimeter (Barometer), Relative Altitude, -42.7616271972656 Meters,-42.7616272,
2017-03-20T23:58:31Z, Altimeter (Barometer), Pressure, 101.600090026855 kPa,101.60009,
2017-03-20T23:58:31Z, Gyrometer (raw), x,0.037197703,0.037197703,
2017-03-20T23:58:31Z, Gyrometer (raw), y,-0.017512148,-0.017512148,
2017-03-20T23:58:31Z, Gyrometer (raw), z,-0.005166,-0.005166,
2017-03-20T23:58:31Z, Magnetometer (raw), x,98.78941345,98.78941345,
2017-03-20T23:58:31Z, Magnetometer (raw), y,14.4143219,14.4143219,
2017-03-20T23:58:31Z, Magnetometer (raw), z,-452.8753357,-452.8753357,
2017-03-20T23:58:32Z, Altimeter (Barometer), Relative Altitude, -42.7726593017578 Meters,-42.7726593,
2017-03-20T23:58:32Z, Altimeter (Barometer), Pressure, 101.600234985352 kPa,101.600235,
2017-03-20T23:58:33Z, Altimeter (Barometer), Relative Altitude, -42.7726593017578 Meters,-42.7726593,
2017-03-20T23:58:33Z, Altimeter (Barometer), Pressure, 101.600234985352 kPa,101.600235,
2017-03-20T23:58:34Z, Altimeter (Barometer), Relative Altitude, -42.7064437866211 Meters,-42.70644379,
2017-03-20T23:58:34Z, Altimeter (Barometer), Pressure, 101.599433898926 kPa,101.5994339,
2017-03-20T23:58:34Z, Acceleration (via Gravity), x,-0.594688535,-0.594688535,
2017-03-20T23:58:34Z, Acceleration (via Gravity), y,0.277125418,0.277125418,
2017-03-20T23:58:34Z, Acceleration (via Gravity), z,0.754683435,0.754683435,
2017-03-20T23:58:34Z, Acceleration (via User), x,0.003242605,0.003242605,
2017-03-20T23:58:34Z, Acceleration (via User), y,-5.63127E-05,-5.63E-05,
2017-03-20T23:58:34Z, Acceleration (via User), z,-0.00582783,-0.00582783,
2017-03-20T23:58:35Z, Altimeter (Barometer), Relative Altitude, -42.7044372558594 Meters,-42.70443726,
2017-03-20T23:58:35Z, Altimeter (Barometer), Pressure, 101.599403381348 kPa,101.5994034,
2017-03-20T23:58:35Z, Altimeter (Barometer), Relative Altitude, -42.6863784790039 Meters,-42.68637848,
2017-03-20T23:58:35Z, Altimeter (Barometer), Pressure, 101.599197387695 kPa,101.5991974,
2017-03-20T23:58:36Z, Microphone, Left Channel Level, -17.33627 dB,-17.3363,
2017-03-20T23:58:36Z, Microphone, Right Channel Level, -17.33627 dB,-17.3363,
2017-03-20T23:58:36Z, Gyrometer (raw), x,0.032946498,0.032946498,
2017-03-20T23:58:36Z, Gyrometer (raw), y,-0.017428791,-0.017428791,
2017-03-20T23:58:36Z, Gyrometer (raw), z,-0.008383365,-0.008383365,
2017-03-20T23:58:36Z, Magnetometer (raw), x,108.5339661,108.5339661,
2017-03-20T23:58:36Z, Magnetometer (raw), y,8.968078613,8.968078613,
2017-03-20T23:58:36Z, Magnetometer (raw), z,-465.5036926,-465.5036926,
2017-03-20T23:58:36Z, Altimeter (Barometer), Relative Altitude, -42.6863784790039 Meters,-42.68637848,
2017-03-20T23:58:36Z, Altimeter (Barometer), Pressure, 101.599197387695 kPa,101.5991974,
2017-03-20T23:58:37Z, Altimeter (Barometer), Relative Altitude, -42.6954078674316 Meters,-42.69540787,
2017-03-20T23:58:37Z, Altimeter (Barometer), Pressure, 101.599296569824 kPa,101.5992966,
2017-03-20T23:58:38Z, Altimeter (Barometer), Relative Altitude, -42.6954078674316 Meters,-42.69540787,
2017-03-20T23:58:38Z, Altimeter (Barometer), Pressure, 101.599296569824 kPa,101.5992966,
2017-03-20T23:58:39Z, Acceleration (via Gravity), x,-0.59148258,-0.59148258,
2017-03-20T23:58:39Z, Acceleration (via Gravity), y,0.277117938,0.277117938,
2017-03-20T23:58:39Z, Acceleration (via Gravity), z,0.757201433,0.757201433,
2017-03-20T23:58:39Z, Acceleration (via User), x,-0.006372049,-0.006372049,
2017-03-20T23:58:39Z, Acceleration (via User), y,0.001065042,0.001065042,
2017-03-20T23:58:39Z, Acceleration (via User), z,-0.016951807,-0.016951807,
2017-03-20T23:58:39Z, Altimeter (Barometer), Relative Altitude, -42.6954078674316 Meters,-42.69540787,
2017-03-20T23:58:39Z, Altimeter (Barometer), Pressure, 101.599296569824 kPa,101.5992966,
2017-03-20T23:58:40Z, Altimeter (Barometer), Relative Altitude, -42.7525939941406 Meters,-42.75259399,
2017-03-20T23:58:40Z, Altimeter (Barometer), Pressure, 101.599990844727 kPa,101.5999908,
2017-03-20T23:58:41Z, Microphone, Left Channel Level, -14.47656 dB,-14.4766,
2017-03-20T23:58:41Z, Microphone, Right Channel Level, -14.47656 dB,-14.4766,
2017-03-20T23:58:41Z, Gyrometer (raw), x,0.03696947,0.03696947,
2017-03-20T23:58:41Z, Gyrometer (raw), y,-0.03569062,-0.03569062,
2017-03-20T23:58:41Z, Gyrometer (raw), z,-0.000865794,-0.000865794,
2017-03-20T23:58:41Z, Magnetometer (raw), x,114.7590485,114.7590485,
2017-03-20T23:58:41Z, Magnetometer (raw), y,9.033554077,9.033554077,
2017-03-20T23:58:41Z, Magnetometer (raw), z,-471.947052,-471.947052,
2017-03-20T23:58:41Z, Altimeter (Barometer), Relative Altitude, -42.7525939941406 Meters,-42.75259399,
2017-03-20T23:58:41Z, Altimeter (Barometer), Pressure, 101.599990844727 kPa,101.5999908,
2017-03-20T23:58:42Z, Altimeter (Barometer), Relative Altitude, -42.7415618896484 Meters,-42.74156189,
2017-03-20T23:58:42Z, Altimeter (Barometer), Pressure, 101.59986114502 kPa,101.5998611,
2017-03-20T23:58:43Z, Altimeter (Barometer), Relative Altitude, -42.7415618896484 Meters,-42.74156189,
2017-03-20T23:58:43Z, Altimeter (Barometer), Pressure, 101.59986114502 kPa,101.5998611,
2017-03-20T23:58:43Z, Acceleration (via Gravity), x,-0.591793537,-0.591793537,
2017-03-20T23:58:43Z, Acceleration (via Gravity), y,0.27424565,0.27424565,
2017-03-20T23:58:43Z, Acceleration (via Gravity), z,0.758003771,0.758003771,
2017-03-20T23:58:43Z, Acceleration (via User), x,0.004055475,0.004055475,
2017-03-20T23:58:43Z, Acceleration (via User), y,-0.000808161,-0.000808161,
2017-03-20T23:58:43Z, Acceleration (via User), z,-0.002129163,-0.002129163,
2017-03-20T23:58:44Z, Altimeter (Barometer), Relative Altitude, -42.7415618896484 Meters,-42.74156189,
2017-03-20T23:58:44Z, Altimeter (Barometer), Pressure, 101.59986114502 kPa,101.5998611,
2017-03-20T23:58:45Z, Altimeter (Barometer), Relative Altitude, -42.7084503173828 Meters,-42.70845032,
2017-03-20T23:58:45Z, Altimeter (Barometer), Pressure, 101.599456787109 kPa,101.5994568,
2017-03-20T23:58:46Z, Microphone, Left Channel Level, -14.21479 dB,-14.2148,
2017-03-20T23:58:46Z, Microphone, Right Channel Level, -14.21479 dB,-14.2148,
2017-03-20T23:58:46Z, Gyrometer (raw), x,0.035026694,0.035026694,
2017-03-20T23:58:46Z, Gyrometer (raw), y,-0.019637351,-0.019637351,
2017-03-20T23:58:46Z, Gyrometer (raw), z,-0.003036004,-0.003036004,
2017-03-20T23:58:46Z, Altimeter (Barometer), Relative Altitude, -42.6311988830566 Meters,-42.63119888,
2017-03-20T23:58:46Z, Altimeter (Barometer), Pressure, 101.598526000977 kPa,101.598526,
2017-03-20T23:58:46Z, Magnetometer (raw), x,80.87097168,80.87097168,
2017-03-20T23:58:46Z, Magnetometer (raw), y,20.97598267,20.97598267,
2017-03-20T23:58:46Z, Magnetometer (raw), z,-434.5473328,-434.5473328,
2017-03-20T23:58:47Z, Altimeter (Barometer), Relative Altitude, -42.6311988830566 Meters,-42.63119888,
2017-03-20T23:58:47Z, Altimeter (Barometer), Pressure, 101.598526000977 kPa,101.598526,
2017-03-20T23:58:48Z, Acceleration (via Gravity), x,-0.589650035,-0.589650035,
2017-03-20T23:58:48Z, Acceleration (via Gravity), y,0.27900964,0.27900964,
2017-03-20T23:58:48Z, Acceleration (via Gravity), z,0.757935643,0.757935643,
2017-03-20T23:58:48Z, Acceleration (via User), x,0.003193745,0.003193745,
2017-03-20T23:58:48Z, Acceleration (via User), y,-0.002260987,-0.002260987,
2017-03-20T23:58:48Z, Acceleration (via User), z,-0.005860451,-0.005860451,
2017-03-20T23:58:48Z, Altimeter (Barometer), Relative Altitude, -42.8298492431641 Meters,-42.82984924,
2017-03-20T23:58:48Z, Altimeter (Barometer), Pressure, 101.600914001465 kPa,101.600914,
2017-03-20T23:58:49Z, Altimeter (Barometer), Relative Altitude, -43.0054168701172 Meters,-43.00541687,
2017-03-20T23:58:49Z, Altimeter (Barometer), Pressure, 101.603034973145 kPa,101.603035,
2017-03-20T23:58:50Z, Altimeter (Barometer), Relative Altitude, -43.0054168701172 Meters,-43.00541687,
2017-03-20T23:58:50Z, Altimeter (Barometer), Pressure, 101.603034973145 kPa,101.603035,
2017-03-20T23:58:51Z, Microphone, Left Channel Level, -15.19603 dB,-15.196,
2017-03-20T23:58:51Z, Microphone, Right Channel Level, -15.19603 dB,-15.196,
2017-03-20T23:58:51Z, Altimeter (Barometer), Relative Altitude, -42.9662895202637 Meters,-42.96628952,
2017-03-20T23:58:51Z, Altimeter (Barometer), Pressure, 101.602554321289 kPa,101.6025543,
2017-03-20T23:58:51Z, Gyrometer (raw), x,0.032958483,0.032958483,
2017-03-20T23:58:51Z, Gyrometer (raw), y,-0.016361663,-0.016361663,
2017-03-20T23:58:51Z, Gyrometer (raw), z,-0.008385229,-0.008385229,
2017-03-20T23:58:51Z, Magnetometer (raw), x,89.94111633,89.94111633,
2017-03-20T23:58:51Z, Magnetometer (raw), y,16.12220764,16.12220764,
2017-03-20T23:58:51Z, Magnetometer (raw), z,-445.597229,-445.597229,
2017-03-20T23:58:52Z, Altimeter (Barometer), Relative Altitude, -42.7897186279297 Meters,-42.78971863,
2017-03-20T23:58:52Z, Altimeter (Barometer), Pressure, 101.600440979004 kPa,101.600441,
2017-03-20T23:58:52Z, Acceleration (via Gravity), x,-0.590296268,-0.590296268,
2017-03-20T23:58:52Z, Acceleration (via Gravity), y,0.276270986,0.276270986,
2017-03-20T23:58:52Z, Acceleration (via Gravity), z,0.758435667,0.758435667,
2017-03-20T23:58:52Z, Acceleration (via User), x,0.004114615,0.004114615,
2017-03-20T23:58:52Z, Acceleration (via User), y,-0.004023677,-0.004023677,
2017-03-20T23:58:52Z, Acceleration (via User), z,-0.005505985,-0.005505985,
2017-03-20T23:58:53Z, Altimeter (Barometer), Relative Altitude, -42.7897186279297 Meters,-42.78971863,
2017-03-20T23:58:53Z, Altimeter (Barometer), Pressure, 101.600440979004 kPa,101.600441,
2017-03-20T23:58:53Z, Altimeter (Barometer), Relative Altitude, -42.8920478820801 Meters,-42.89204788,
2017-03-20T23:58:53Z, Altimeter (Barometer), Pressure, 101.601661682129 kPa,101.6016617,
2017-03-20T23:58:54Z, Altimeter (Barometer), Relative Altitude, -43.0445404052734 Meters,-43.04454041,
2017-03-20T23:58:54Z, Altimeter (Barometer), Pressure, 101.603500366211 kPa,101.6035004,
2017-03-20T23:58:55Z, Altimeter (Barometer), Relative Altitude, -43.0445404052734 Meters,-43.04454041,
2017-03-20T23:58:55Z, Altimeter (Barometer), Pressure, 101.603500366211 kPa,101.6035004,
2017-03-20T23:58:56Z, Microphone, Left Channel Level, -16.74715 dB,-16.7472,
2017-03-20T23:58:56Z, Microphone, Right Channel Level, -16.74715 dB,-16.7472,
2017-03-20T23:58:56Z, Gyrometer (raw), x,0.031866853,0.031866853,
2017-03-20T23:58:56Z, Gyrometer (raw), y,-0.017433585,-0.017433585,
2017-03-20T23:58:56Z, Gyrometer (raw), z,-0.006253102,-0.006253102,
2017-03-20T23:58:56Z, Magnetometer (raw), x,109.4416199,109.4416199,
2017-03-20T23:58:56Z, Magnetometer (raw), y,16.62695313,16.62695313,
2017-03-20T23:58:56Z, Magnetometer (raw), z,-465.0741577,-465.0741577,
2017-03-20T23:58:56Z, Altimeter (Barometer), Relative Altitude, -42.9030838012695 Meters,-42.9030838,
2017-03-20T23:58:56Z, Altimeter (Barometer), Pressure, 101.60179901123 kPa,101.601799,
2017-03-20T23:58:57Z, Acceleration (via User), x,0.004787014,0.004787014,
2017-03-20T23:58:57Z, Acceleration (via User), y,-0.001940501,-0.001940501,
2017-03-20T23:58:57Z, Acceleration (via User), z,-0.004637112,-0.004637112,
2017-03-20T23:58:57Z, Acceleration (via Gravity), x,-0.590007365,-0.590007365,
2017-03-20T23:58:57Z, Acceleration (via Gravity), y,0.27334857,0.27334857,
2017-03-20T23:58:57Z, Acceleration (via Gravity), z,0.759718299,0.759718299,
2017-03-20T23:58:57Z, Altimeter (Barometer), Relative Altitude, -42.9030838012695 Meters,-42.9030838,
2017-03-20T23:58:57Z, Altimeter (Barometer), Pressure, 101.60179901123 kPa,101.601799,
2017-03-20T23:58:58Z, Altimeter (Barometer), Relative Altitude, -43.0094299316406 Meters,-43.00942993,
2017-03-20T23:58:58Z, Altimeter (Barometer), Pressure, 101.603080749512 kPa,101.6030807,
2017-03-20T23:58:59Z, Altimeter (Barometer), Relative Altitude, -43.0094299316406 Meters,-43.00942993,
2017-03-20T23:58:59Z, Altimeter (Barometer), Pressure, 101.603080749512 kPa,101.6030807,
2017-03-20T23:59:00Z, Altimeter (Barometer), Relative Altitude, -42.9983940124512 Meters,-42.99839401,
2017-03-20T23:59:00Z, Altimeter (Barometer), Pressure, 101.60294342041 kPa,101.6029434,
2017-03-20T23:59:01Z, Microphone, Left Channel Level, -15.63653 dB,-15.6365,
2017-03-20T23:59:01Z, Microphone, Right Channel Level, -15.63653 dB,-15.6365,
2017-03-20T23:59:01Z, Gyrometer (raw), x,0.0339838,0.0339838,
2017-03-20T23:59:01Z, Gyrometer (raw), y,-0.019586218,-0.019586218,
2017-03-20T23:59:01Z, Gyrometer (raw), z,-0.007308513,-0.007308513,
2017-03-20T23:59:01Z, Magnetometer (raw), x,112.6677856,112.6677856,
2017-03-20T23:59:01Z, Magnetometer (raw), y,17.78544617,17.78544617,
2017-03-20T23:59:01Z, Magnetometer (raw), z,-467.5378418,-467.5378418,
2017-03-20T23:59:01Z, Altimeter (Barometer), Relative Altitude, -42.9983940124512 Meters,-42.99839401,
2017-03-20T23:59:01Z, Altimeter (Barometer), Pressure, 101.60294342041 kPa,101.6029434,
2017-03-20T23:59:01Z, Acceleration (via Gravity), x,-0.590747178,-0.590747178,
2017-03-20T23:59:01Z, Acceleration (via Gravity), y,0.272957295,0.272957295,
2017-03-20T23:59:01Z, Acceleration (via Gravity), z,0.7592839,0.7592839,
2017-03-20T23:59:01Z, Acceleration (via User), x,0.00189526,0.00189526,
2017-03-20T23:59:01Z, Acceleration (via User), y,-0.000648952,-0.000648952,
2017-03-20T23:59:01Z, Acceleration (via User), z,-0.004401107,-0.004401107,
2017-03-20T23:59:02Z, Altimeter (Barometer), Relative Altitude, -42.9983940124512 Meters,-42.99839401,
2017-03-20T23:59:02Z, Altimeter (Barometer), Pressure, 101.60294342041 kPa,101.6029434,
2017-03-20T23:59:03Z, Altimeter (Barometer), Relative Altitude, -42.9853515625 Meters,-42.98535156,
2017-03-20T23:59:03Z, Altimeter (Barometer), Pressure, 101.60279083252 kPa,101.6027908,
2017-03-20T23:59:04Z, Altimeter (Barometer), Relative Altitude, -42.9853515625 Meters,-42.98535156,
2017-03-20T23:59:04Z, Altimeter (Barometer), Pressure, 101.60279083252 kPa,101.6027908,
2017-03-20T23:59:05Z, Altimeter (Barometer), Relative Altitude, -43.0465469360352 Meters,-43.04654694,
2017-03-20T23:59:05Z, Altimeter (Barometer), Pressure, 101.603523254395 kPa,101.6035233,
2017-03-20T23:59:06Z, Microphone, Left Channel Level, -14.09148 dB,-14.0915,
2017-03-20T23:59:06Z, Microphone, Right Channel Level, -14.09148 dB,-14.0915,
2017-03-20T23:59:06Z, Acceleration (via Gravity), x,-0.591215491,-0.591215491,
2017-03-20T23:59:06Z, Acceleration (via Gravity), y,0.273228109,0.273228109,
2017-03-20T23:59:06Z, Acceleration (via Gravity), z,0.758821845,0.758821845,
2017-03-20T23:59:06Z, Acceleration (via User), x,0.00195159,0.00195159,
2017-03-20T23:59:06Z, Acceleration (via User), y,8.73356E-05,8.73E-05,
2017-03-20T23:59:06Z, Acceleration (via User), z,-0.004778293,-0.004778293,
