Timestamp, Data Source, Data, Display Value, Raw Value
"2017-03-12T17:06:03Z", Gyrometer (smooth), z, -0.000647802313324064, -0.000647802313324064
"2017-03-12T17:06:03Z", Magnetometer (raw), x, 111.5909423828125, 111.590942382812
"2017-03-12T17:06:03Z", Magnetometer (raw), y, 331.6344604492188, 331.634460449219
"2017-03-12T17:06:03Z", Magnetometer (raw), z, -502.2705383300781, -502.270538330078
"2017-03-12T17:06:03Z", Accelerometer (raw), x, 0.15570068359375, 0.15570068359375
"2017-03-12T17:06:03Z", Accelerometer (raw), y, -0.36737060546875, -0.36737060546875
"2017-03-12T17:06:03Z", Accelerometer (raw), z, -0.9303131103515625, -0.930313110351562
"2017-03-12T17:06:03Z", Device, Model, iPhone, iPhone
"2017-03-12T17:06:03Z", Device, Name, Kyle Gallatin’s iPhone, Kyle Gallatin’s iPhone
"2017-03-12T17:06:03Z", Device, OS Name, iOS, iOS
"2017-03-12T17:06:03Z", Device, iOS Version, 10.2.1, 10.2.1
"2017-03-12T17:06:03Z", Device, Audio Output Method, Speaker, Speaker
"2017-03-12T17:06:03Z", Device, Supports Touch ID, No, false
"2017-03-12T17:06:03Z", WiFi, Connected SSID, TC8717TD8-5G, TC8717TD8-5G
"2017-03-12T17:06:03Z", WiFi, Connected BSSID, 80:29:94:ff:e3:df, 80:29:94:ff:e3:df
"2017-03-12T17:06:03Z", Compass, Heading (True North), 214.1065368652344º, 214.106536865234
"2017-03-12T17:06:03Z", Compass, Heading (Magnetic North), 227.0396118164062º, 227.039611816406
"2017-03-12T17:06:03Z", Compass, x, 26.249267578125, 26.249267578125
"2017-03-12T17:06:03Z", Compass, y, -31.06240844726562, -31.0624084472656
"2017-03-12T17:06:03Z", Compass, z, -24.799072265625, -24.799072265625
"2017-03-12T17:06:03Z", Gyrometer (raw), x, 0.09251581942437166, 0.0925158194243717
"2017-03-12T17:06:03Z", Gyrometer (raw), y, 0.148049918687467, 0.148049918687467
"2017-03-12T17:06:03Z", Gyrometer (raw), z, 0.041440650774396, 0.041440650774396
"2017-03-12T17:06:03Z", Altimeter (Barometer), Relative Altitude, 0.012969970703125 Meters, 0.012969970703125
"2017-03-12T17:06:03Z", Altimeter (Barometer), Pressure, 102.344848632812 kPa, 102.3448486328125
"2017-03-12T17:06:04Z", Magnetometer (corrected for device), x, 26.84521484375, 26.84521484375
"2017-03-12T17:06:04Z", Magnetometer (corrected for device), y, -31.66448974609375, -31.6644897460938
"2017-03-12T17:06:04Z", Magnetometer (corrected for device), z, -23.89309692382812, -23.8930969238281
"2017-03-12T17:06:04Z", Magnetometer (corrected for device), Estimated Accuracy, High, High
"2017-03-12T17:06:04Z", Attitude, Roll, 0.1845584234122808, 0.184558423412281
"2017-03-12T17:06:04Z", Attitude, Yaw, -0.1016494723709451, -0.101649472370945
"2017-03-12T17:06:04Z", Attitude, Pitch, 0.3803128636897083, 0.380312863689708
"2017-03-12T17:06:04Z", Attitude, Quarternion w, 0.9774188808914612, 0.977418880891461
"2017-03-12T17:06:04Z", Attitude, Quarternion x, 0.1925622968935378, 0.192562296893538
"2017-03-12T17:06:04Z", Attitude, Quarternion y, 0.08080893178258113, 0.0808089317825811
"2017-03-12T17:06:04Z", Attitude, Quarternion z, -0.03228017404115419, -0.0322801740411542
"2017-03-12T17:06:04Z", Acceleration (via Gravity), x, 0.1704002469778061, 0.170400246977806
"2017-03-12T17:06:04Z", Acceleration (via Gravity), y, -0.3712109923362732, -0.371210992336273
"2017-03-12T17:06:04Z", Acceleration (via Gravity), z, -0.9127793312072754, -0.912779331207275
"2017-03-12T17:06:04Z", Acceleration (via User), x, 0.001337430672720075, 0.00133743067272007
"2017-03-12T17:06:04Z", Acceleration (via User), y, 0.006861631292849779, 0.00686163129284978
"2017-03-12T17:06:04Z", Acceleration (via User), z, -0.005250428337603807, -0.00525042833760381
"2017-03-12T17:06:04Z", Acceleration (total), x, 0.1717376776505262, 0.171737677650526
"2017-03-12T17:06:04Z", Acceleration (total), y, -0.3643493610434234, -0.364349361043423
"2017-03-12T17:06:04Z", Acceleration (total), z, -0.9180297595448792, -0.918029759544879
"2017-03-12T17:06:04Z", Gyrometer (smooth), x, 0.003605674719437957, 0.00360567471943796
"2017-03-12T17:06:04Z", Gyrometer (smooth), y, -0.01419336255639791, -0.0141933625563979
"2017-03-12T17:06:04Z", Gyrometer (smooth), z, 0.002998502925038338, 0.00299850292503834
"2017-03-12T17:06:04Z", Magnetometer (raw), x, 110.7639007568359, 110.763900756836
"2017-03-12T17:06:04Z", Magnetometer (raw), y, 331.2623596191406, 331.262359619141
"2017-03-12T17:06:04Z", Magnetometer (raw), z, -502.6513977050781, -502.651397705078
"2017-03-12T17:06:04Z", Device, Model, iPhone, iPhone
"2017-03-12T17:06:04Z", Device, Name, Kyle Gallatin’s iPhone, Kyle Gallatin’s iPhone
"2017-03-12T17:06:04Z", Device, OS Name, iOS, iOS
"2017-03-12T17:06:04Z", Device, iOS Version, 10.2.1, 10.2.1
"2017-03-12T17:06:04Z", Device, Audio Output Method, Speaker, Speaker
"2017-03-12T17:06:04Z", Device, Supports Touch ID, No, false
